Unnamed: 0.1,Unnamed: 0,subject_id,task,trial_within_task,choice,reward,x0,x1,x2,x3,target,time,is_training,trial,correct
1246,1246,4,4,6,1,-1.0,0.62,-2.16,0.76,0.55,0,465146.0,True,46,0
1247,1247,4,4,7,0,1.0,3.56,-1.93,4.18,-0.28,0,468396.0,True,47,1
1248,1248,4,4,8,1,1.0,0.66,1.17,0.43,-0.98,1,471841.0,True,48,1
1249,1249,4,4,9,1,-1.0,2.0,-0.96,2.23,-2.42,0,475112.0,True,49,0
1250,1250,4,5,0,0,1.0,0.71,-1.0,-0.57,0.78,0,480071.0,True,50,1
1251,1251,4,5,1,1,1.0,-1.36,1.74,0.19,-0.45,1,483504.0,True,51,1
1252,1252,4,5,2,1,-1.0,-0.11,0.96,-0.54,-0.64,0,488241.0,True,52,0
1253,1253,4,5,3,1,1.0,-0.61,0.56,-1.59,-0.13,1,492946.0,True,53,1
1254,1254,4,5,4,1,1.0,-1.78,1.36,1.28,-1.45,1,496193.0,True,54,1
1255,1255,4,5,5,0,1.0,0.27,0.93,2.02,0.01,0,499468.0,True,55,1
1256,1256,4,5,6,0,1.0,1.9,-1.68,-2.32,0.86,0,502401.0,True,56,1
1257,1257,4,5,7,1,1.0,-0.65,0.05,0.09,-0.06,1,505676.0,True,57,1
1258,1258,4,5,8,0,1.0,0.99,-0.28,-1.48,0.17,0,509691.0,True,58,1
1259,1259,4,5,9,1,-1.0,-0.27,0.25,1.44,0.9,0,512849.0,True,59,0
1260,1260,4,6,0,1,-1.0,-1.5,2.35,-0.11,0.2,0,519045.0,True,60,0
1261,1261,4,6,1,0,-1.0,0.27,0.77,0.12,-0.63,1,522443.0,True,61,0
1262,1262,4,6,2,0,-1.0,1.41,-0.63,-0.34,-1.91,1,526124.0,True,62,0
1263,1263,4,6,3,0,1.0,-0.82,-2.0,-0.17,2.2,0,529221.0,True,63,1
1264,1264,4,6,4,1,1.0,0.84,-0.2,1.97,0.57,1,532274.0,True,64,1
1265,1265,4,6,5,0,-1.0,1.55,-1.31,-2.02,-0.62,1,535393.0,True,65,0
1266,1266,4,6,6,0,1.0,-0.58,-0.03,-1.16,-1.4,0,538213.0,True,66,1
1267,1267,4,6,7,1,1.0,0.61,0.6,-0.86,-0.91,1,542503.0,True,67,1
1268,1268,4,6,8,0,-1.0,0.84,-0.53,-1.3,-0.96,1,546471.0,True,68,0
1269,1269,4,6,9,1,1.0,0.21,1.36,1.21,0.81,1,549603.0,True,69,1
1270,1270,4,7,0,1,1.0,-1.66,-0.82,0.22,0.07,1,556649.0,True,70,1
1271,1271,4,7,1,0,-1.0,1.92,-3.32,-0.32,0.38,1,559747.0,True,71,0
1272,1272,4,7,2,1,-1.0,2.19,-0.97,-0.84,-0.63,0,564014.0,True,72,0
1273,1273,4,7,3,0,-1.0,0.23,-1.68,-0.16,-1.37,1,567136.0,True,73,0
1274,1274,4,7,4,1,-1.0,1.16,-0.26,-0.91,-1.48,0,570359.0,True,74,0
1275,1275,4,7,5,0,1.0,0.14,0.84,-0.67,1.22,0,573372.0,True,75,1
1276,1276,4,7,6,0,1.0,0.03,1.56,2.06,0.13,0,577403.0,True,76,1
1277,1277,4,7,7,0,1.0,1.09,-0.1,1.3,3.13,0,580522.0,True,77,1
1278,1278,4,7,8,0,-1.0,-1.8,0.55,4.57,3.1,1,585267.0,True,78,0
1279,1279,4,7,9,1,1.0,-0.33,0.41,-1.3,-0.93,1,587805.0,True,79,1
1280,1280,4,8,0,1,1.0,-0.1,1.12,-1.54,-0.36,1,593911.0,True,80,1
1281,1281,4,8,1,1,1.0,-1.99,2.69,-0.5,-1.87,1,596737.0,True,81,1
1282,1282,4,8,2,1,1.0,0.04,0.3,1.31,0.34,1,599118.0,True,82,1
1283,1283,4,8,3,1,1.0,-0.77,-1.36,1.44,-0.53,1,601816.0,True,83,1
1284,1284,4,8,4,1,1.0,-1.05,-1.47,0.42,-1.99,1,604203.0,True,84,1
1285,1285,4,8,5,1,-1.0,1.09,-1.64,-0.55,-1.09,0,606928.0,True,85,0
1286,1286,4,8,6,1,1.0,0.47,2.01,-0.97,-2.1,1,609416.0,True,86,1
1287,1287,4,8,7,1,-1.0,2.07,0.75,2.97,2.88,0,611877.0,True,87,0
1288,1288,4,8,8,1,1.0,-0.71,-0.08,1.91,0.49,1,614958.0,True,88,1
1289,1289,4,8,9,1,1.0,-1.45,-0.68,2.37,-0.53,1,617456.0,True,89,1
1290,1290,4,9,0,0,-1.0,2.26,-0.62,-0.14,-1.18,1,621701.0,True,90,0
1291,1291,4,9,1,1,1.0,-0.02,-2.0,-0.42,-0.66,1,624098.0,True,91,1
1292,1292,4,9,2,0,-1.0,1.4,-0.3,-0.05,-0.37,1,626592.0,True,92,0
1293,1293,4,9,3,1,-1.0,-0.73,1.87,0.18,0.29,0,629294.0,True,93,0
1294,1294,4,9,4,0,-1.0,0.89,-1.73,0.35,0.75,1,631820.0,True,94,0
1295,1295,4,9,5,0,-1.0,1.27,-1.47,-0.86,0.71,1,634299.0,True,95,0
1296,1296,4,9,6,1,-1.0,-0.21,-0.39,1.5,0.9,0,636705.0,True,96,0
1297,1297,4,9,7,1,1.0,2.46,-1.32,-3.77,0.82,1,639931.0,True,97,1
1298,1298,4,9,8,1,-1.0,0.18,0.88,-0.34,-1.18,0,642492.0,True,98,0
1299,1299,4,9,9,0,1.0,-0.23,0.42,1.67,1.03,0,645932.0,True,99,1
1300,1300,4,10,0,0,-1.0,-0.8,-1.7,1.73,-1.08,1,654608.0,True,100,0
1301,1301,4,10,1,1,-1.0,0.31,0.0,-1.04,-0.45,0,657941.0,True,101,0
1302,1302,4,10,2,1,1.0,-2.02,-0.5,1.18,-0.52,1,661403.0,True,102,1
1303,1303,4,10,3,1,1.0,0.41,-1.61,2.61,-0.51,1,664535.0,True,103,1
1304,1304,4,10,4,1,1.0,-0.25,-1.62,0.28,-1.61,1,667407.0,True,104,1
1305,1305,4,10,5,1,1.0,-3.05,-1.06,2.36,-1.86,1,670146.0,True,105,1
1306,1306,4,10,6,1,1.0,-1.08,0.6,0.26,0.68,1,673051.0,True,106,1
1307,1307,4,10,7,0,-1.0,-0.22,0.08,1.71,2.8,1,676217.0,True,107,0
1308,1308,4,10,8,1,-1.0,2.64,-1.56,-0.09,0.22,0,679257.0,True,108,0
1309,1309,4,10,9,0,-1.0,-1.5,-0.09,2.1,3.11,1,682848.0,True,109,0
1310,1310,4,11,0,0,-1.0,-1.59,1.58,1.95,1.31,1,688714.0,True,110,0
1311,1311,4,11,1,1,1.0,-1.25,1.94,2.82,-1.79,1,692425.0,True,111,1
1312,1312,4,11,2,1,-1.0,0.96,-0.66,0.54,0.7,0,695436.0,True,112,0
1313,1313,4,11,3,0,-1.0,-0.92,-0.36,2.63,0.12,1,698854.0,True,113,0
1314,1314,4,11,4,0,-1.0,-0.68,0.66,0.22,-3.03,1,702223.0,True,114,0
1315,1315,4,11,5,1,-1.0,0.41,0.51,-1.43,-0.09,0,704598.0,True,115,0
1316,1316,4,11,6,1,1.0,-2.14,2.13,-0.09,-1.85,1,706921.0,True,116,1
1317,1317,4,11,7,1,-1.0,0.65,-0.99,0.71,1.09,0,709517.0,True,117,0
1318,1318,4,11,8,1,1.0,-0.63,-0.48,1.01,0.63,1,712343.0,True,118,1
1319,1319,4,11,9,0,-1.0,-0.05,1.5,-1.3,-1.92,1,714771.0,True,119,0
1320,1320,4,12,0,1,1.0,-1.19,-0.72,0.77,0.69,1,720279.0,True,120,1
1321,1321,4,12,1,1,-1.0,3.08,-0.65,0.85,0.52,0,723588.0,True,121,0
1322,1322,4,12,2,0,1.0,-0.56,2.04,0.92,1.34,0,727051.0,True,122,1
1323,1323,4,12,3,0,-1.0,0.47,-1.31,0.94,-0.86,1,730347.0,True,123,0
1324,1324,4,12,4,1,-1.0,3.32,-2.04,-0.14,-0.89,0,733866.0,True,124,0
1325,1325,4,12,5,0,1.0,3.02,0.26,-0.22,0.58,0,739067.0,True,125,1
1326,1326,4,12,6,0,-1.0,-0.95,0.38,2.75,0.91,1,742418.0,True,126,0
1327,1327,4,12,7,1,1.0,0.67,-1.27,-1.59,-1.85,1,746229.0,True,127,1
1328,1328,4,12,8,1,1.0,-0.24,-0.22,-1.31,-2.82,1,750769.0,True,128,1
1329,1329,4,12,9,0,1.0,2.09,2.26,1.19,2.39,0,754053.0,True,129,1
1330,1330,4,13,0,1,1.0,-0.52,-0.84,0.53,1.45,1,761501.0,True,130,1
1331,1331,4,13,1,0,1.0,-2.14,1.7,1.18,1.53,0,764963.0,True,131,1
1332,1332,4,13,2,1,-1.0,-1.62,-0.19,-1.43,0.49,0,768502.0,True,132,0
1333,1333,4,13,3,0,-1.0,2.06,1.0,-0.18,-1.33,1,771743.0,True,133,0
1334,1334,4,13,4,1,-1.0,-0.85,-0.15,-0.68,-1.86,0,775291.0,True,134,0
1335,1335,4,13,5,0,-1.0,-0.61,-1.23,1.03,0.24,1,778315.0,True,135,0
1336,1336,4,13,6,1,1.0,-0.57,-2.79,0.28,-0.83,1,781043.0,True,136,1
1337,1337,4,13,7,0,1.0,-1.87,1.46,1.28,-0.23,0,784252.0,True,137,1
1338,1338,4,13,8,0,1.0,-2.03,1.09,1.7,0.63,0,788838.0,True,138,1
1339,1339,4,13,9,1,-1.0,-4.12,3.02,1.47,1.42,0,793910.0,True,139,0
1340,1340,4,14,0,0,-1.0,-3.71,2.19,-0.27,0.24,1,873749.0,True,140,0
1341,1341,4,14,1,0,-1.0,-0.79,-0.96,-0.3,-0.62,1,877867.0,True,141,0
1342,1342,4,14,2,1,1.0,-0.73,-0.08,-1.27,-0.05,1,881687.0,True,142,1
1343,1343,4,14,3,1,1.0,1.35,-1.59,-0.58,-1.58,1,886721.0,True,143,1
1344,1344,4,14,4,1,1.0,0.55,-2.01,1.21,-1.48,1,893328.0,True,144,1
1345,1345,4,14,5,1,1.0,-1.09,1.65,-1.41,2.2,1,898092.0,True,145,1
1346,1346,4,14,6,1,1.0,-1.94,-1.31,1.36,0.14,1,900914.0,True,146,1
1347,1347,4,14,7,1,-1.0,-1.2,2.82,-0.21,2.76,0,903909.0,True,147,0
1348,1348,4,14,8,1,-1.0,0.85,-2.12,2.4,0.17,0,908275.0,True,148,0
1349,1349,4,14,9,1,-1.0,-0.44,2.52,-1.7,2.34,0,911717.0,True,149,0
1350,1350,4,15,0,1,-1.0,-0.54,0.43,-1.09,-1.76,0,918021.0,True,150,0
1351,1351,4,15,1,0,-1.0,2.03,-0.21,2.42,0.46,1,920905.0,True,151,0
1352,1352,4,15,2,1,1.0,-4.19,4.34,-1.96,-1.4,1,923933.0,True,152,1
1353,1353,4,15,3,1,-1.0,2.56,-2.91,2.18,-1.56,0,927431.0,True,153,0
1354,1354,4,15,4,0,1.0,1.2,-1.28,0.9,0.06,0,930286.0,True,154,1
1355,1355,4,15,5,1,-1.0,-0.15,-1.03,-0.97,0.91,0,933552.0,True,155,0
1356,1356,4,15,6,1,-1.0,-1.03,-0.67,-1.57,-0.06,0,936703.0,True,156,0
1357,1357,4,15,7,1,1.0,-2.97,1.0,-3.97,-0.51,1,940671.0,True,157,1
1358,1358,4,15,8,1,-1.0,-0.78,0.48,-2.35,-0.39,0,943996.0,True,158,0
1359,1359,4,15,9,0,-1.0,-2.1,1.03,1.37,1.56,1,948308.0,True,159,0
1360,1360,4,16,0,1,-1.0,-0.6,-0.16,0.4,-0.25,0,953547.0,True,160,0
1361,1361,4,16,1,0,-1.0,0.9,0.93,-0.22,1.6,1,956808.0,True,161,0
1362,1362,4,16,2,0,-1.0,1.01,-1.16,1.28,-2.38,1,959764.0,True,162,0
1363,1363,4,16,3,1,1.0,0.46,1.46,1.71,-0.83,1,962459.0,True,163,1
1364,1364,4,16,4,1,1.0,1.26,1.75,1.6,0.07,1,965398.0,True,164,1
1365,1365,4,16,5,0,-1.0,2.19,0.94,2.38,-0.87,1,968814.0,True,165,0
1366,1366,4,16,6,1,1.0,1.08,0.34,0.75,-0.12,1,972149.0,True,166,1
1367,1367,4,16,7,1,1.0,0.38,1.0,2.2,-0.92,1,975288.0,True,167,1
1368,1368,4,16,8,1,-1.0,-1.97,0.86,-1.62,1.46,0,978135.0,True,168,0
1369,1369,4,16,9,1,-1.0,-0.71,-0.51,0.09,-0.02,0,982083.0,True,169,0
1370,1370,4,17,0,0,-1.0,0.04,-0.51,0.78,-0.83,1,988258.0,True,170,0
1371,1371,4,17,1,0,-1.0,0.0,-1.02,0.72,-0.41,1,991395.0,True,171,0
1372,1372,4,17,2,1,-1.0,2.06,2.0,-2.67,1.91,0,994335.0,True,172,0
1373,1373,4,17,3,0,1.0,0.66,0.83,-1.18,1.0,0,997888.0,True,173,1
1374,1374,4,17,4,0,-1.0,-0.86,-0.18,0.92,-0.48,1,1001787.0,True,174,0
1375,1375,4,17,5,1,-1.0,0.38,2.11,-1.88,2.38,0,1011888.0,True,175,0
1376,1376,4,17,6,0,1.0,2.03,0.26,0.41,-1.14,0,1015314.0,True,176,1
1377,1377,4,17,7,1,1.0,-0.98,-2.35,2.66,-1.42,1,1018221.0,True,177,1
1378,1378,4,17,8,1,-1.0,0.5,0.48,-0.91,-0.26,0,1021452.0,True,178,0
1379,1379,4,17,9,0,1.0,1.11,4.6,-0.31,4.06,0,1024420.0,True,179,1
1380,1380,4,18,0,0,1.0,1.73,-1.29,0.72,0.4,0,1054043.0,True,180,1
1381,1381,4,18,1,1,-1.0,1.12,-0.6,1.2,1.3,0,1058642.0,True,181,0
1382,1382,4,18,2,0,-1.0,-0.78,0.66,-0.57,0.31,1,1068212.0,True,182,0
1383,1383,4,18,3,1,1.0,-0.34,-2.25,-1.09,3.6,1,1071188.0,True,183,1
1384,1384,4,18,4,0,1.0,0.5,1.98,1.0,0.16,0,1074328.0,True,184,1
1385,1385,4,18,5,1,1.0,-1.38,0.68,-1.5,-1.33,1,1077358.0,True,185,1
1386,1386,4,18,6,0,1.0,0.11,1.07,-0.18,-2.72,0,1081397.0,True,186,1
1387,1387,4,18,7,1,1.0,-0.56,-0.36,-3.05,1.95,1,1087338.0,True,187,1
1388,1388,4,18,8,1,1.0,-2.14,2.35,-0.63,-2.56,1,1090499.0,True,188,1
1389,1389,4,18,9,1,1.0,-2.54,1.05,-1.43,-0.84,1,1101557.0,True,189,1
1390,1390,4,19,0,0,1.0,0.02,-0.11,0.66,2.57,0,1106989.0,True,190,1
1391,1391,4,19,1,1,1.0,-1.42,-0.1,-1.55,-2.27,1,1110234.0,True,191,1
1392,1392,4,19,2,0,-1.0,-1.98,0.43,1.75,1.15,1,1113648.0,True,192,0
1393,1393,4,19,3,0,-1.0,-1.3,2.0,1.86,-1.06,1,1118230.0,True,193,0
1394,1394,4,19,4,0,1.0,0.79,-0.24,2.16,0.99,0,1121343.0,True,194,1
1395,1395,4,19,5,0,1.0,1.45,0.18,-0.69,0.33,0,1124410.0,True,195,1
1396,1396,4,19,6,0,-1.0,-0.02,0.27,0.13,0.02,1,1127570.0,True,196,0
1397,1397,4,19,7,1,1.0,0.56,1.01,-2.39,0.87,1,1130420.0,True,197,1
1398,1398,4,19,8,0,1.0,0.69,1.77,0.79,-0.71,0,1133584.0,True,198,1
1399,1399,4,19,9,0,1.0,1.62,-1.13,-1.7,1.89,0,1137921.0,True,199,1
1400,1400,4,20,0,1,-1.0,-1.17,-0.16,0.73,-1.23,0,1143117.0,True,200,0
1401,1401,4,20,1,1,1.0,3.04,-2.48,1.19,-2.92,1,1146160.0,True,201,1
1402,1402,4,20,2,0,-1.0,0.25,-0.28,0.0,0.23,1,1150600.0,True,202,0
1403,1403,4,20,3,1,-1.0,-1.68,-2.6,0.97,-0.54,0,1153916.0,True,203,0
1404,1404,4,20,4,0,-1.0,2.41,1.34,-0.79,-1.97,1,1157567.0,True,204,0
1405,1405,4,20,5,1,1.0,-0.4,-2.53,0.15,-1.67,1,1160664.0,True,205,1
1406,1406,4,20,6,0,1.0,-1.54,1.82,-1.77,1.62,0,1163957.0,True,206,1
1407,1407,4,20,7,1,-1.0,0.56,2.67,-1.89,1.23,0,1166586.0,True,207,0
1408,1408,4,20,8,1,-1.0,-0.82,-1.52,3.0,0.26,0,1169868.0,True,208,0
1409,1409,4,20,9,1,-1.0,-1.22,-1.26,0.18,1.82,0,1173272.0,True,209,0
1410,1410,4,21,0,0,-1.0,0.79,0.75,1.02,-0.8,1,1182427.0,True,210,0
1411,1411,4,21,1,0,1.0,-1.05,-1.47,-1.61,0.78,0,1185928.0,True,211,1
1412,1412,4,21,2,0,1.0,-0.19,-1.2,1.39,0.58,0,1189014.0,True,212,1
1413,1413,4,21,3,0,1.0,-1.91,0.37,0.26,-1.41,0,1192099.0,True,213,1
1414,1414,4,21,4,0,1.0,-0.61,0.03,0.26,0.19,0,1195286.0,True,214,1
1415,1415,4,21,5,1,1.0,1.11,-1.64,-0.21,1.92,1,1198747.0,True,215,1
1416,1416,4,21,6,1,1.0,0.85,-0.15,1.56,1.24,1,1201990.0,True,216,1
1417,1417,4,21,7,1,-1.0,-1.75,-0.04,0.6,0.49,0,1205287.0,True,217,0
1418,1418,4,21,8,0,1.0,-3.47,-2.0,-1.5,1.88,0,1208186.0,True,218,1
1419,1419,4,21,9,0,1.0,-1.25,0.17,-0.76,-0.78,0,1211426.0,True,219,1
1420,1420,4,22,0,1,-1.0,0.21,-0.13,0.29,0.65,0,1217019.0,True,220,0
1421,1421,4,22,1,0,-1.0,-1.6,-1.34,2.52,1.47,1,1220419.0,True,221,0
1422,1422,4,22,2,1,-1.0,1.27,0.4,-0.5,-1.75,0,1223404.0,True,222,0
1423,1423,4,22,3,0,1.0,1.82,0.74,-1.81,-1.67,0,1226326.0,True,223,1
1424,1424,4,22,4,0,-1.0,0.27,0.2,1.2,1.08,1,1229176.0,True,224,0
1425,1425,4,22,5,0,1.0,0.26,-0.25,0.66,0.25,0,1232655.0,True,225,1
1426,1426,4,22,6,0,-1.0,-0.83,-0.14,0.8,0.5,1,1236037.0,True,226,0
1427,1427,4,22,7,1,-1.0,0.21,-1.33,0.58,0.87,0,1239146.0,True,227,0
1428,1428,4,22,8,1,-1.0,-1.3,-1.71,1.53,2.32,0,1241595.0,True,228,0
1429,1429,4,22,9,0,1.0,-0.32,-1.38,0.58,0.47,0,1244025.0,True,229,1
1430,1430,4,23,0,0,-1.0,-0.39,1.71,1.58,-1.42,1,1249719.0,True,230,0
1431,1431,4,23,1,1,-1.0,1.89,-1.86,-0.84,1.6,0,1253115.0,True,231,0
1432,1432,4,23,2,0,1.0,1.96,-3.72,-2.58,1.84,0,1255631.0,True,232,1
1433,1433,4,23,3,0,1.0,0.19,-3.63,-2.09,1.19,0,1258452.0,True,233,1
1434,1434,4,23,4,1,1.0,0.1,-0.46,-0.71,1.05,1,1261008.0,True,234,1
1435,1435,4,23,5,0,-1.0,-0.83,2.84,-0.03,-0.51,1,1263501.0,True,235,0
1436,1436,4,23,6,1,1.0,-1.9,1.22,-0.5,0.39,1,1266616.0,True,236,1
1437,1437,4,23,7,1,1.0,-0.37,0.38,-0.61,-0.08,1,1269072.0,True,237,1
1438,1438,4,23,8,0,1.0,1.32,-1.2,-0.97,0.6,0,1271607.0,True,238,1
1439,1439,4,23,9,1,-1.0,1.77,-2.05,-1.52,1.35,0,1274076.0,True,239,0
1440,1440,4,24,0,1,-1.0,1.52,-1.58,-0.18,1.25,0,1279631.0,True,240,0
1441,1441,4,24,1,0,1.0,0.95,-0.05,0.69,-0.24,0,1282700.0,True,241,1
1442,1442,4,24,2,0,1.0,0.34,0.8,-1.56,0.75,0,1285501.0,True,242,1
1443,1443,4,24,3,1,1.0,-2.61,0.89,-0.79,0.11,1,1288561.0,True,243,1
1444,1444,4,24,4,0,-1.0,1.57,-1.43,1.52,-0.13,1,1294018.0,True,244,0
1445,1445,4,24,5,1,1.0,-1.19,0.25,0.65,2.28,1,1297082.0,True,245,1
1446,1446,4,24,6,0,1.0,1.07,-0.62,-0.32,0.37,0,1301019.0,True,246,1
1447,1447,4,24,7,0,1.0,0.75,0.99,-0.66,0.08,0,1304929.0,True,247,1
1448,1448,4,24,8,1,-1.0,-2.31,2.25,-1.23,-1.33,0,1309289.0,True,248,0
1449,1449,4,24,9,0,1.0,0.37,0.44,-0.14,-1.55,0,1311834.0,True,249,1
1450,1450,4,25,0,1,1.0,-1.49,1.49,-1.75,1.42,1,1318122.0,True,250,1
1451,1451,4,25,1,0,-1.0,-1.88,0.64,0.01,1.31,1,1321625.0,True,251,0
1452,1452,4,25,2,1,-1.0,-0.63,-0.21,0.65,-2.01,0,1324383.0,True,252,0
1453,1453,4,25,3,0,-1.0,-1.66,1.29,-1.33,2.35,1,1326677.0,True,253,0
1454,1454,4,25,4,1,1.0,-2.21,2.89,-2.23,-0.02,1,1329117.0,True,254,1
1455,1455,4,25,5,0,-1.0,-1.22,-1.49,0.33,0.78,1,1331679.0,True,255,0
1456,1456,4,25,6,1,1.0,-0.56,1.2,-1.61,1.66,1,1334112.0,True,256,1
1457,1457,4,25,7,1,1.0,-1.59,-0.52,-1.06,1.04,1,1336637.0,True,257,1
1458,1458,4,25,8,0,-1.0,-0.73,0.4,-0.35,2.16,1,1339302.0,True,258,0
1459,1459,4,25,9,1,1.0,1.46,1.23,1.48,1.84,1,1341834.0,True,259,1
1460,1460,4,26,0,1,1.0,1.16,-0.28,-1.42,0.01,1,1396256.0,True,260,1
1461,1461,4,26,1,0,-1.0,0.86,2.35,2.09,-0.43,1,1400943.0,True,261,0
1462,1462,4,26,2,1,1.0,-0.11,1.51,-0.09,-0.63,1,1405685.0,True,262,1
1463,1463,4,26,3,0,-1.0,0.6,0.71,0.92,0.71,1,1409631.0,True,263,0
1464,1464,4,26,4,0,-1.0,1.21,-0.26,-0.05,0.12,1,1412829.0,True,264,0
1465,1465,4,26,5,1,1.0,3.0,-1.19,2.1,1.48,1,1416317.0,True,265,1
1466,1466,4,26,6,1,1.0,0.52,0.16,-0.7,-1.34,1,1420808.0,True,266,1
1467,1467,4,26,7,1,-1.0,-1.07,0.1,-1.8,-1.99,0,1428579.0,True,267,0
1468,1468,4,26,8,1,-1.0,-1.47,0.6,-1.58,1.42,0,1431832.0,True,268,0
1469,1469,4,26,9,0,-1.0,-0.61,2.3,0.3,1.11,1,1434374.0,True,269,0
1470,1470,4,27,0,0,1.0,-1.53,1.01,-1.36,0.17,0,1441796.0,True,270,1
1471,1471,4,27,1,1,-1.0,-1.04,-0.54,-0.14,-0.22,0,1445120.0,True,271,0
1472,1472,4,27,2,1,-1.0,0.24,-1.27,0.26,-0.08,0,1449421.0,True,272,0
1473,1473,4,27,3,0,-1.0,0.64,1.6,-0.53,2.13,1,1452459.0,True,273,0
1474,1474,4,27,4,0,1.0,-0.12,-0.22,0.04,-2.88,0,1459385.0,True,274,1
1475,1475,4,27,5,1,-1.0,-2.7,-0.3,-0.72,2.7,0,1462300.0,True,275,0
1476,1476,4,27,6,1,-1.0,-2.77,0.26,-1.07,0.72,0,1466235.0,True,276,0
1477,1477,4,27,7,0,-1.0,1.79,-0.57,2.64,-1.95,1,1469354.0,True,277,0
1478,1478,4,27,8,1,-1.0,-2.01,-1.17,-0.1,-0.11,0,1473725.0,True,278,0
1479,1479,4,27,9,0,1.0,-0.59,-3.37,2.32,1.1,0,1476352.0,True,279,1
1480,1480,4,28,0,1,-1.0,-1.82,-2.36,1.75,3.19,0,1482639.0,True,280,0
1481,1481,4,28,1,1,1.0,0.74,1.13,0.34,-2.19,1,1485981.0,True,281,1
1482,1482,4,28,2,1,1.0,1.52,0.61,2.87,-1.36,1,1489016.0,True,282,1
1483,1483,4,28,3,1,1.0,2.2,4.4,2.18,-2.29,1,1491731.0,True,283,1
1484,1484,4,28,4,1,1.0,1.6,-0.94,-0.75,0.3,1,1494954.0,True,284,1
1485,1485,4,28,5,1,1.0,1.26,-0.7,-0.08,1.26,1,1497843.0,True,285,1
1486,1486,4,28,6,1,-1.0,-0.46,-0.78,-0.89,0.4,0,1501189.0,True,286,0
1487,1487,4,28,7,1,-1.0,-1.14,-2.08,0.2,2.9,0,1504296.0,True,287,0
1488,1488,4,28,8,1,1.0,0.51,1.11,0.69,-1.08,1,1507523.0,True,288,1
1489,1489,4,28,9,1,-1.0,-0.81,-1.01,-0.95,0.99,0,1510789.0,True,289,0
1490,1490,4,29,0,0,-1.0,-0.82,0.3,-0.53,-0.32,1,1519264.0,True,290,0
1491,1491,4,29,1,1,1.0,-0.41,-0.81,-0.74,-1.06,1,1523427.0,True,291,1
1492,1492,4,29,2,0,1.0,1.13,-0.19,1.34,0.84,0,1526520.0,True,292,1
1493,1493,4,29,3,0,1.0,-1.58,-0.55,2.55,-0.55,0,1529611.0,True,293,1
1494,1494,4,29,4,1,1.0,-1.22,0.69,-0.91,-1.05,1,1532632.0,True,294,1
1495,1495,4,29,5,1,-1.0,-0.21,0.04,0.43,2.09,0,1536540.0,True,295,0
1496,1496,4,29,6,0,1.0,0.98,-0.66,0.48,0.02,0,1539625.0,True,296,1
1497,1497,4,29,7,0,1.0,1.13,-1.37,1.28,2.7,0,1543660.0,True,297,1
1498,1498,4,29,8,1,1.0,-0.16,0.72,-0.92,-0.12,1,1548388.0,True,298,1
1499,1499,4,29,9,0,1.0,-1.01,-1.82,1.72,-1.59,0,1550904.0,True,299,1
1500,1500,5,0,0,1,1.0,-3.71,2.19,-0.27,0.24,1,163680.0,True,0,1
1501,1501,5,0,1,1,1.0,-0.79,-0.96,-0.3,-0.62,1,169365.0,True,1,1
1502,1502,5,0,2,1,1.0,-0.73,-0.08,-1.27,-0.05,1,173617.0,True,2,1
1503,1503,5,0,3,0,-1.0,1.35,-1.59,-0.58,-1.58,1,177575.0,True,3,0
1504,1504,5,0,4,0,-1.0,0.55,-2.01,1.21,-1.48,1,181618.0,True,4,0
1505,1505,5,0,5,1,1.0,-1.09,1.65,-1.41,2.2,1,185773.0,True,5,1
1506,1506,5,0,6,1,1.0,-1.94,-1.31,1.36,0.14,1,189355.0,True,6,1
1507,1507,5,0,7,1,-1.0,-1.2,2.82,-0.21,2.76,0,192699.0,True,7,0
1508,1508,5,0,8,0,1.0,0.85,-2.12,2.4,0.17,0,197307.0,True,8,1
1509,1509,5,0,9,1,-1.0,-0.44,2.52,-1.7,2.34,0,200456.0,True,9,0
1510,1510,5,1,0,1,-1.0,-1.82,-2.36,1.75,3.19,0,206131.0,True,10,0
1511,1511,5,1,1,1,1.0,0.74,1.13,0.34,-2.19,1,209211.0,True,11,1
1512,1512,5,1,2,0,-1.0,1.52,0.61,2.87,-1.36,1,212859.0,True,12,0
1513,1513,5,1,3,1,1.0,2.2,4.4,2.18,-2.29,1,216158.0,True,13,1
1514,1514,5,1,4,1,1.0,1.6,-0.94,-0.75,0.3,1,218930.0,True,14,1
1515,1515,5,1,5,1,1.0,1.26,-0.7,-0.08,1.26,1,222064.0,True,15,1
1516,1516,5,1,6,0,1.0,-0.46,-0.78,-0.89,0.4,0,225451.0,True,16,1
1517,1517,5,1,7,0,1.0,-1.14,-2.08,0.2,2.9,0,228631.0,True,17,1
1518,1518,5,1,8,1,1.0,0.51,1.11,0.69,-1.08,1,231797.0,True,18,1
1519,1519,5,1,9,0,1.0,-0.81,-1.01,-0.95,0.99,0,235262.0,True,19,1
1520,1520,5,2,0,1,-1.0,-0.54,0.43,-1.09,-1.76,0,240958.0,True,20,0
1521,1521,5,2,1,1,1.0,2.03,-0.21,2.42,0.46,1,244077.0,True,21,1
1522,1522,5,2,2,0,-1.0,-4.19,4.34,-1.96,-1.4,1,247053.0,True,22,0
1523,1523,5,2,3,1,-1.0,2.56,-2.91,2.18,-1.56,0,249813.0,True,23,0
1524,1524,5,2,4,1,-1.0,1.2,-1.28,0.9,0.06,0,252341.0,True,24,0
