,Unnamed: 0,participant,task,trial,choice,reward,RT,mu0,mu1,is_training
1998,1998,9,19,8,0,4,328.0,1,0,True
1999,1999,9,19,9,0,3,337.0,1,0,True
2000,2000,10,0,0,0,2,2219.0,2,0,True
2001,2001,10,0,1,0,2,766.0,2,0,True
2002,2002,10,0,2,1,0,603.0,2,0,True
2003,2003,10,0,3,0,1,569.0,2,0,True
2004,2004,10,0,4,0,3,563.0,2,0,True
2005,2005,10,0,5,0,2,649.0,2,0,True
2006,2006,10,0,6,1,0,437.0,2,0,True
2007,2007,10,0,7,0,2,598.0,2,0,True
2008,2008,10,0,8,0,1,599.0,2,0,True
2009,2009,10,0,9,0,3,601.0,2,0,True
2010,2010,10,1,0,1,0,1212.0,0,0,True
2011,2011,10,1,1,0,1,419.0,0,0,True
2012,2012,10,1,2,0,0,705.0,0,0,True
2013,2013,10,1,3,0,1,870.0,0,0,True
2014,2014,10,1,4,1,0,567.0,0,0,True
2015,2015,10,1,5,0,0,373.0,0,0,True
2016,2016,10,1,6,0,0,404.0,0,0,True
2017,2017,10,1,7,0,1,401.0,0,0,True
2018,2018,10,1,8,0,-1,592.0,0,0,True
2019,2019,10,1,9,0,0,752.0,0,0,True
2020,2020,10,2,0,0,-1,1036.0,0,0,True
2021,2021,10,2,1,0,0,1051.0,0,0,True
2022,2022,10,2,2,0,0,623.0,0,0,True
2023,2023,10,2,3,1,0,1165.0,0,0,True
2024,2024,10,2,4,0,0,444.0,0,0,True
2025,2025,10,2,5,0,2,463.0,0,0,True
2026,2026,10,2,6,1,0,783.0,0,0,True
2027,2027,10,2,7,0,2,424.0,0,0,True
2028,2028,10,2,8,0,0,905.0,0,0,True
2029,2029,10,2,9,0,-2,565.0,0,0,True
2030,2030,10,3,0,0,0,1015.0,-1,0,True
2031,2031,10,3,1,0,0,616.0,-1,0,True
2032,2032,10,3,2,1,0,540.0,-1,0,True
2033,2033,10,3,3,0,0,511.0,-1,0,True
2034,2034,10,3,4,0,-3,566.0,-1,0,True
2035,2035,10,3,5,0,-1,745.0,-1,0,True
2036,2036,10,3,6,0,-1,623.0,-1,0,True
2037,2037,10,3,7,1,0,486.0,-1,0,True
2038,2038,10,3,8,0,0,482.0,-1,0,True
2039,2039,10,3,9,0,-1,446.0,-1,0,True
2040,2040,10,4,0,0,-1,896.0,-1,0,True
2041,2041,10,4,1,1,0,1225.0,-1,0,True
2042,2042,10,4,2,0,1,468.0,-1,0,True
2043,2043,10,4,3,0,-2,415.0,-1,0,True
2044,2044,10,4,4,0,0,379.0,-1,0,True
2045,2045,10,4,5,0,0,428.0,-1,0,True
2046,2046,10,4,6,1,0,818.0,-1,0,True
2047,2047,10,4,7,0,-1,383.0,-1,0,True
2048,2048,10,4,8,0,-2,595.0,-1,0,True
2049,2049,10,4,9,1,0,517.0,-1,0,True
2050,2050,10,5,0,0,2,775.0,1,0,True
2051,2051,10,5,1,1,0,514.0,1,0,True
2052,2052,10,5,2,0,0,563.0,1,0,True
2053,2053,10,5,3,0,2,1225.0,1,0,True
2054,2054,10,5,4,0,0,637.0,1,0,True
2055,2055,10,5,5,0,-1,588.0,1,0,True
2056,2056,10,5,6,1,0,397.0,1,0,True
2057,2057,10,5,7,0,1,964.0,1,0,True
2058,2058,10,5,8,0,-1,867.0,1,0,True
2059,2059,10,5,9,1,0,459.0,1,0,True
2060,2060,10,6,0,0,1,2063.0,0,0,True
2061,2061,10,6,1,0,-2,480.0,0,0,True
2062,2062,10,6,2,0,-1,645.0,0,0,True
2063,2063,10,6,3,0,-1,598.0,0,0,True
2064,2064,10,6,4,0,2,567.0,0,0,True
2065,2065,10,6,5,0,-2,517.0,0,0,True
2066,2066,10,6,6,0,0,463.0,0,0,True
2067,2067,10,6,7,0,1,624.0,0,0,True
2068,2068,10,6,8,1,0,1110.0,0,0,True
2069,2069,10,6,9,0,2,600.0,0,0,True
2070,2070,10,7,0,0,1,12612.0,0,0,True
2071,2071,10,7,1,0,0,781.0,0,0,True
2072,2072,10,7,2,1,0,818.0,0,0,True
2073,2073,10,7,3,0,0,498.0,0,0,True
2074,2074,10,7,4,1,0,887.0,0,0,True
2075,2075,10,7,5,0,1,532.0,0,0,True
2076,2076,10,7,6,0,1,459.0,0,0,True
2077,2077,10,7,7,0,0,436.0,0,0,True
2078,2078,10,7,8,0,1,357.0,0,0,True
2079,2079,10,7,9,0,0,406.0,0,0,True
2080,2080,10,8,0,0,0,696.0,-1,0,True
2081,2081,10,8,1,0,-2,796.0,-1,0,True
2082,2082,10,8,2,1,0,446.0,-1,0,True
2083,2083,10,8,3,0,-1,425.0,-1,0,True
2084,2084,10,8,4,0,-2,1128.0,-1,0,True
2085,2085,10,8,5,1,0,629.0,-1,0,True
2086,2086,10,8,6,0,0,448.0,-1,0,True
2087,2087,10,8,7,1,0,828.0,-1,0,True
2088,2088,10,8,8,1,0,728.0,-1,0,True
2089,2089,10,8,9,0,0,914.0,-1,0,True
2090,2090,10,9,0,0,3,1588.0,2,0,True
2091,2091,10,9,1,0,2,20116.0,2,0,True
2092,2092,10,9,2,0,4,534.0,2,0,True
2093,2093,10,9,3,0,2,442.0,2,0,True
2094,2094,10,9,4,0,3,450.0,2,0,True
2095,2095,10,9,5,0,3,1002.0,2,0,True
2096,2096,10,9,6,0,3,397.0,2,0,True
2097,2097,10,9,7,0,3,440.0,2,0,True
2098,2098,10,9,8,0,2,469.0,2,0,True
2099,2099,10,9,9,0,0,403.0,2,0,True
2100,2100,10,10,0,0,1,810.0,1,0,True
2101,2101,10,10,1,0,2,469.0,1,0,True
2102,2102,10,10,2,0,-1,407.0,1,0,True
2103,2103,10,10,3,0,0,501.0,1,0,True
2104,2104,10,10,4,1,0,1268.0,1,0,True
2105,2105,10,10,5,0,1,398.0,1,0,True
2106,2106,10,10,6,0,0,447.0,1,0,True
2107,2107,10,10,7,0,3,789.0,1,0,True
2108,2108,10,10,8,0,3,464.0,1,0,True
2109,2109,10,10,9,0,1,453.0,1,0,True
2110,2110,10,11,0,0,0,633.0,1,0,True
2111,2111,10,11,1,0,2,489.0,1,0,True
2112,2112,10,11,2,0,1,675.0,1,0,True
2113,2113,10,11,3,0,1,3673.0,1,0,True
2114,2114,10,11,4,0,3,413.0,1,0,True
2115,2115,10,11,5,0,0,472.0,1,0,True
2116,2116,10,11,6,0,2,460.0,1,0,True
2117,2117,10,11,7,0,0,643.0,1,0,True
2118,2118,10,11,8,0,-1,569.0,1,0,True
2119,2119,10,11,9,0,1,463.0,1,0,True
2120,2120,10,12,0,0,-1,583.0,0,0,True
2121,2121,10,12,1,0,-1,344.0,0,0,True
2122,2122,10,12,2,0,0,379.0,0,0,True
2123,2123,10,12,3,0,0,607.0,0,0,True
2124,2124,10,12,4,1,0,824.0,0,0,True
2125,2125,10,12,5,0,1,549.0,0,0,True
2126,2126,10,12,6,0,-1,455.0,0,0,True
2127,2127,10,12,7,0,0,443.0,0,0,True
2128,2128,10,12,8,1,0,535.0,0,0,True
2129,2129,10,12,9,0,0,461.0,0,0,True
2130,2130,10,13,0,0,-3,615.0,-2,0,True
2131,2131,10,13,1,1,0,392.0,-2,0,True
2132,2132,10,13,2,0,-2,379.0,-2,0,True
2133,2133,10,13,3,0,-3,424.0,-2,0,True
2134,2134,10,13,4,1,0,549.0,-2,0,True
2135,2135,10,13,5,1,0,431.0,-2,0,True
2136,2136,10,13,6,1,0,377.0,-2,0,True
2137,2137,10,13,7,1,0,381.0,-2,0,True
2138,2138,10,13,8,1,0,377.0,-2,0,True
2139,2139,10,13,9,0,-2,526.0,-2,0,True
2140,2140,10,14,0,0,3,1296.0,0,0,True
2141,2141,10,14,1,0,-2,443.0,0,0,True
2142,2142,10,14,2,0,0,498.0,0,0,True
2143,2143,10,14,3,0,-1,497.0,0,0,True
2144,2144,10,14,4,0,3,507.0,0,0,True
2145,2145,10,14,5,0,-1,457.0,0,0,True
2146,2146,10,14,6,0,1,793.0,0,0,True
2147,2147,10,14,7,0,0,920.0,0,0,True
2148,2148,10,14,8,1,0,563.0,0,0,True
2149,2149,10,14,9,0,0,501.0,0,0,True
2150,2150,10,15,0,0,-2,730.0,-1,0,True
2151,2151,10,15,1,0,-1,436.0,-1,0,True
2152,2152,10,15,2,0,0,556.0,-1,0,True
2153,2153,10,15,3,0,1,693.0,-1,0,True
2154,2154,10,15,4,0,0,9857.0,-1,0,True
2155,2155,10,15,5,0,-2,731.0,-1,0,True
2156,2156,10,15,6,1,0,1002.0,-1,0,True
2157,2157,10,15,7,0,-5,645.0,-1,0,True
2158,2158,10,15,8,1,0,412.0,-1,0,True
2159,2159,10,15,9,1,0,751.0,-1,0,True
2160,2160,10,16,0,0,0,662.0,0,0,True
2161,2161,10,16,1,0,0,545.0,0,0,True
2162,2162,10,16,2,0,2,427.0,0,0,True
2163,2163,10,16,3,0,1,36275.0,0,0,True
2164,2164,10,16,4,0,1,712.0,0,0,True
2165,2165,10,16,5,0,0,482.0,0,0,True
2166,2166,10,16,6,1,0,882.0,0,0,True
2167,2167,10,16,7,1,0,758.0,0,0,True
2168,2168,10,16,8,0,1,536.0,0,0,True
2169,2169,10,16,9,0,1,304.0,0,0,True
2170,2170,10,17,0,0,1,602.0,2,0,True
2171,2171,10,17,1,0,2,413.0,2,0,True
2172,2172,10,17,2,0,1,359.0,2,0,True
2173,2173,10,17,3,0,3,346.0,2,0,True
2174,2174,10,17,4,0,3,396.0,2,0,True
2175,2175,10,17,5,0,2,378.0,2,0,True
2176,2176,10,17,6,0,1,361.0,2,0,True
2177,2177,10,17,7,0,2,430.0,2,0,True
2178,2178,10,17,8,0,3,357.0,2,0,True
2179,2179,10,17,9,0,3,423.0,2,0,True
2180,2180,10,18,0,0,2,706.0,1,0,True
2181,2181,10,18,1,0,3,376.0,1,0,True
2182,2182,10,18,2,0,1,377.0,1,0,True
2183,2183,10,18,3,0,1,406.0,1,0,True
2184,2184,10,18,4,0,-1,394.0,1,0,True
2185,2185,10,18,5,0,2,608.0,1,0,True
2186,2186,10,18,6,0,-1,1288.0,1,0,True
2187,2187,10,18,7,0,2,557.0,1,0,True
2188,2188,10,18,8,0,0,715.0,1,0,True
2189,2189,10,18,9,0,3,559.0,1,0,True
2190,2190,10,19,0,0,2,844.0,0,0,True
2191,2191,10,19,1,0,0,483.0,0,0,True
2192,2192,10,19,2,0,0,400.0,0,0,True
2193,2193,10,19,3,0,0,337.0,0,0,True
2194,2194,10,19,4,0,-1,491.0,0,0,True
2195,2195,10,19,5,0,0,550.0,0,0,True
2196,2196,10,19,6,0,-1,681.0,0,0,True
2197,2197,10,19,7,0,1,1719.0,0,0,True
2198,2198,10,19,8,0,0,639.0,0,0,True
2199,2199,10,19,9,0,-1,580.0,0,0,True
2200,2200,11,0,0,0,-3,1806.0,-1,0,True
2201,2201,11,0,1,1,0,1306.0,-1,0,True
2202,2202,11,0,2,0,0,434.0,-1,0,True
2203,2203,11,0,3,0,-1,646.0,-1,0,True
2204,2204,11,0,4,0,0,264.0,-1,0,True
2205,2205,11,0,5,1,0,411.0,-1,0,True
2206,2206,11,0,6,0,-2,253.0,-1,0,True
2207,2207,11,0,7,0,1,311.0,-1,0,True
2208,2208,11,0,8,0,0,513.0,-1,0,True
2209,2209,11,0,9,0,-1,3959.0,-1,0,True
2210,2210,11,1,0,0,-1,1573.0,-1,0,True
2211,2211,11,1,1,0,-1,1404.0,-1,0,True
2212,2212,11,1,2,0,0,1583.0,-1,0,True
2213,2213,11,1,3,1,0,1480.0,-1,0,True
2214,2214,11,1,4,1,0,554.0,-1,0,True
2215,2215,11,1,5,0,0,3555.0,-1,0,True
2216,2216,11,1,6,0,-1,304.0,-1,0,True
2217,2217,11,1,7,0,0,299.0,-1,0,True
2218,2218,11,1,8,0,-2,1125.0,-1,0,True
2219,2219,11,1,9,0,0,1333.0,-1,0,True
2220,2220,11,2,0,0,1,4637.0,1,0,True
2221,2221,11,2,1,0,3,1272.0,1,0,True
2222,2222,11,2,2,0,0,2159.0,1,0,True
2223,2223,11,2,3,0,-1,1355.0,1,0,True
2224,2224,11,2,4,0,1,1262.0,1,0,True
2225,2225,11,2,5,0,2,1118.0,1,0,True
2226,2226,11,2,6,0,2,1077.0,1,0,True
2227,2227,11,2,7,0,1,1138.0,1,0,True
2228,2228,11,2,8,0,2,1029.0,1,0,True
2229,2229,11,2,9,0,0,1019.0,1,0,True
2230,2230,11,3,0,0,-1,1484.0,0,0,True
2231,2231,11,3,1,0,0,1220.0,0,0,True
2232,2232,11,3,2,0,0,1188.0,0,0,True
2233,2233,11,3,3,0,0,1143.0,0,0,True
2234,2234,11,3,4,0,1,1055.0,0,0,True
2235,2235,11,3,5,0,1,1177.0,0,0,True
2236,2236,11,3,6,0,0,1094.0,0,0,True
2237,2237,11,3,7,0,-1,1014.0,0,0,True
2238,2238,11,3,8,0,0,1126.0,0,0,True
2239,2239,11,3,9,0,0,1011.0,0,0,True
2240,2240,11,4,0,0,0,1256.0,1,0,True
2241,2241,11,4,1,0,2,1242.0,1,0,True
2242,2242,11,4,2,0,2,1170.0,1,0,True
2243,2243,11,4,3,0,2,1071.0,1,0,True
2244,2244,11,4,4,0,1,1077.0,1,0,True
2245,2245,11,4,5,0,1,1057.0,1,0,True
2246,2246,11,4,6,0,1,1101.0,1,0,True
2247,2247,11,4,7,0,1,1100.0,1,0,True
2248,2248,11,4,8,0,4,952.0,1,0,True
2249,2249,11,4,9,0,2,1034.0,1,0,True
2250,2250,11,5,0,0,1,1172.0,1,0,True
2251,2251,11,5,1,0,1,1063.0,1,0,True
2252,2252,11,5,2,0,2,1041.0,1,0,True
2253,2253,11,5,3,0,2,1111.0,1,0,True
2254,2254,11,5,4,0,1,983.0,1,0,True
2255,2255,11,5,5,0,0,1037.0,1,0,True
2256,2256,11,5,6,0,2,996.0,1,0,True
2257,2257,11,5,7,0,2,945.0,1,0,True
2258,2258,11,5,8,0,0,1025.0,1,0,True
2259,2259,11,5,9,0,1,1020.0,1,0,True
2260,2260,11,6,0,0,2,1360.0,0,0,True
2261,2261,11,6,1,0,0,937.0,0,0,True
2262,2262,11,6,2,0,-1,947.0,0,0,True
2263,2263,11,6,3,0,-1,1013.0,0,0,True
2264,2264,11,6,4,0,0,1019.0,0,0,True
2265,2265,11,6,5,0,1,1044.0,0,0,True
2266,2266,11,6,6,0,1,1364.0,0,0,True
2267,2267,11,6,7,0,0,1085.0,0,0,True
2268,2268,11,6,8,0,1,1051.0,0,0,True
2269,2269,11,6,9,0,-1,1074.0,0,0,True
2270,2270,11,7,0,0,1,1917.0,1,0,True
2271,2271,11,7,1,0,0,964.0,1,0,True
2272,2272,11,7,2,0,0,1567.0,1,0,True
2273,2273,11,7,3,0,1,933.0,1,0,True
2274,2274,11,7,4,0,3,972.0,1,0,True
2275,2275,11,7,5,0,3,1096.0,1,0,True
2276,2276,11,7,6,0,1,1092.0,1,0,True
2277,2277,11,7,7,0,1,1034.0,1,0,True
2278,2278,11,7,8,0,0,979.0,1,0,True
2279,2279,11,7,9,0,2,900.0,1,0,True
2280,2280,11,8,0,0,0,1169.0,-1,0,True
2281,2281,11,8,1,0,-1,984.0,-1,0,True
2282,2282,11,8,2,0,0,1047.0,-1,0,True
2283,2283,11,8,3,0,-1,956.0,-1,0,True
2284,2284,11,8,4,0,2,1005.0,-1,0,True
2285,2285,11,8,5,0,0,1041.0,-1,0,True
2286,2286,11,8,6,0,0,1046.0,-1,0,True
2287,2287,11,8,7,0,-2,965.0,-1,0,True
2288,2288,11,8,8,0,0,992.0,-1,0,True
2289,2289,11,8,9,0,0,1064.0,-1,0,True
2290,2290,11,9,0,0,0,1186.0,0,0,True
2291,2291,11,9,1,0,-2,1213.0,0,0,True
2292,2292,11,9,2,0,2,2151.0,0,0,True
2293,2293,11,9,3,0,0,366.0,0,0,True
2294,2294,11,9,4,0,-2,1107.0,0,0,True
2295,2295,11,9,5,0,0,976.0,0,0,True
2296,2296,11,9,6,0,1,901.0,0,0,True
2297,2297,11,9,7,0,-1,960.0,0,0,True
2298,2298,11,9,8,0,0,1041.0,0,0,True
2299,2299,11,9,9,0,1,910.0,0,0,True
2300,2300,11,10,0,0,-1,1329.0,0,0,True
2301,2301,11,10,1,0,1,1014.0,0,0,True
2302,2302,11,10,2,0,2,1015.0,0,0,True
2303,2303,11,10,3,0,0,954.0,0,0,True
2304,2304,11,10,4,0,0,916.0,0,0,True
2305,2305,11,10,5,0,-1,921.0,0,0,True
2306,2306,11,10,6,0,-1,853.0,0,0,True
2307,2307,11,10,7,0,0,873.0,0,0,True
2308,2308,11,10,8,0,1,900.0,0,0,True
2309,2309,11,10,9,0,-1,886.0,0,0,True
2310,2310,11,11,0,0,-1,1395.0,0,0,True
2311,2311,11,11,1,0,1,985.0,0,0,True
2312,2312,11,11,2,0,1,366.0,0,0,True
2313,2313,11,11,3,0,1,1070.0,0,0,True
2314,2314,11,11,4,0,0,760.0,0,0,True
2315,2315,11,11,5,0,0,938.0,0,0,True
2316,2316,11,11,6,0,1,1657.0,0,0,True
2317,2317,11,11,7,0,1,932.0,0,0,True
2318,2318,11,11,8,0,1,895.0,0,0,True
2319,2319,11,11,9,0,0,834.0,0,0,True
2320,2320,11,12,0,0,-2,1164.0,-1,0,True
2321,2321,11,12,1,0,-2,1007.0,-1,0,True
2322,2322,11,12,2,1,0,844.0,-1,0,True
2323,2323,11,12,3,1,0,1785.0,-1,0,True
2324,2324,11,12,4,1,0,1018.0,-1,0,True
2325,2325,11,12,5,1,0,439.0,-1,0,True
2326,2326,11,12,6,1,0,440.0,-1,0,True
2327,2327,11,12,7,1,0,442.0,-1,0,True
2328,2328,11,12,8,1,0,1270.0,-1,0,True
2329,2329,11,12,9,1,0,849.0,-1,0,True
2330,2330,11,13,0,0,0,1014.0,0,0,True
2331,2331,11,13,1,0,1,812.0,0,0,True
2332,2332,11,13,2,0,1,849.0,0,0,True
2333,2333,11,13,3,0,1,728.0,0,0,True
2334,2334,11,13,4,0,1,785.0,0,0,True
2335,2335,11,13,5,0,0,826.0,0,0,True
2336,2336,11,13,6,0,2,781.0,0,0,True
2337,2337,11,13,7,0,-2,865.0,0,0,True
2338,2338,11,13,8,0,1,859.0,0,0,True
2339,2339,11,13,9,0,-1,821.0,0,0,True
2340,2340,11,14,0,0,1,1216.0,1,0,True
2341,2341,11,14,1,0,1,934.0,1,0,True
2342,2342,11,14,2,0,1,782.0,1,0,True
2343,2343,11,14,3,0,1,620.0,1,0,True
2344,2344,11,14,4,0,1,499.0,1,0,True
2345,2345,11,14,5,0,0,412.0,1,0,True
2346,2346,11,14,6,0,1,388.0,1,0,True
2347,2347,11,14,7,0,0,442.0,1,0,True
2348,2348,11,14,8,0,1,432.0,1,0,True
2349,2349,11,14,9,0,1,406.0,1,0,True
2350,2350,11,15,0,0,-1,972.0,0,0,True
2351,2351,11,15,1,0,1,845.0,0,0,True
2352,2352,11,15,2,0,0,919.0,0,0,True
2353,2353,11,15,3,0,0,767.0,0,0,True
2354,2354,11,15,4,0,-2,340.0,0,0,True
2355,2355,11,15,5,0,0,480.0,0,0,True
2356,2356,11,15,6,0,0,1570.0,0,0,True
2357,2357,11,15,7,1,0,1748.0,0,0,True
2358,2358,11,15,8,1,0,504.0,0,0,True
2359,2359,11,15,9,1,0,484.0,0,0,True
2360,2360,11,16,0,0,-2,1272.0,-1,0,True
2361,2361,11,16,1,0,0,1144.0,-1,0,True
2362,2362,11,16,2,0,0,698.0,-1,0,True
2363,2363,11,16,3,0,-1,336.0,-1,0,True
2364,2364,11,16,4,1,0,1543.0,-1,0,True
2365,2365,11,16,5,1,0,413.0,-1,0,True
2366,2366,11,16,6,1,0,408.0,-1,0,True
2367,2367,11,16,7,1,0,428.0,-1,0,True
2368,2368,11,16,8,1,0,431.0,-1,0,True
2369,2369,11,16,9,1,0,422.0,-1,0,True
2370,2370,11,17,0,1,0,815.0,-1,0,True
2371,2371,11,17,1,1,0,315.0,-1,0,True
2372,2372,11,17,2,1,0,297.0,-1,0,True
2373,2373,11,17,3,1,0,293.0,-1,0,True
2374,2374,11,17,4,1,0,306.0,-1,0,True
2375,2375,11,17,5,1,0,300.0,-1,0,True
2376,2376,11,17,6,1,0,322.0,-1,0,True
2377,2377,11,17,7,1,0,331.0,-1,0,True
2378,2378,11,17,8,1,0,326.0,-1,0,True
2379,2379,11,17,9,1,0,424.0,-1,0,True
2380,2380,11,18,0,0,1,2616.0,0,0,True
2381,2381,11,18,1,0,0,864.0,0,0,True
2382,2382,11,18,2,0,1,860.0,0,0,True
2383,2383,11,18,3,0,1,842.0,0,0,True
2384,2384,11,18,4,0,0,6788.0,0,0,True
2385,2385,11,18,5,0,1,796.0,0,0,True
2386,2386,11,18,6,0,-1,757.0,0,0,True
2387,2387,11,18,7,0,0,793.0,0,0,True
2388,2388,11,18,8,0,-1,817.0,0,0,True
2389,2389,11,18,9,0,0,780.0,0,0,True
2390,2390,11,19,0,0,1,807.0,1,0,True
2391,2391,11,19,1,0,1,407.0,1,0,True
2392,2392,11,19,2,0,2,402.0,1,0,True
2393,2393,11,19,3,0,-1,518.0,1,0,True
2394,2394,11,19,4,0,0,526.0,1,0,True
2395,2395,11,19,5,0,2,446.0,1,0,True
2396,2396,11,19,6,0,1,393.0,1,0,True
2397,2397,11,19,7,0,2,486.0,1,0,True
2398,2398,11,19,8,0,2,430.0,1,0,True
2399,2399,11,19,9,0,-2,1445.0,1,0,True
2400,2400,12,0,0,0,1,1467.0,1,0,True
2401,2401,12,0,1,0,2,727.0,1,0,True
2402,2402,12,0,2,0,1,593.0,1,0,True
2403,2403,12,0,3,0,-1,818.0,1,0,True
2404,2404,12,0,4,0,0,624.0,1,0,True
2405,2405,12,0,5,0,-1,624.0,1,0,True
2406,2406,12,0,6,1,0,594.0,1,0,True
2407,2407,12,0,7,0,0,623.0,1,0,True
2408,2408,12,0,8,1,0,574.0,1,0,True
2409,2409,12,0,9,0,0,592.0,1,0,True
2410,2410,12,1,0,0,1,865.0,1,0,True
2411,2411,12,1,1,0,0,630.0,1,0,True
2412,2412,12,1,2,0,1,576.0,1,0,True
2413,2413,12,1,3,0,1,576.0,1,0,True
2414,2414,12,1,4,0,2,592.0,1,0,True
2415,2415,12,1,5,0,2,512.0,1,0,True
2416,2416,12,1,6,0,1,559.0,1,0,True
2417,2417,12,1,7,0,-1,578.0,1,0,True
2418,2418,12,1,8,0,1,510.0,1,0,True
2419,2419,12,1,9,0,1,497.0,1,0,True
2420,2420,12,2,0,0,-1,681.0,-1,0,True
2421,2421,12,2,1,0,-1,1200.0,-1,0,True
2422,2422,12,2,2,0,-2,481.0,-1,0,True
2423,2423,12,2,3,1,0,511.0,-1,0,True
2424,2424,12,2,4,1,0,529.0,-1,0,True
2425,2425,12,2,5,1,0,627.0,-1,0,True
2426,2426,12,2,6,1,0,591.0,-1,0,True
2427,2427,12,2,7,0,-1,479.0,-1,0,True
2428,2428,12,2,8,0,-2,545.0,-1,0,True
2429,2429,12,2,9,1,0,466.0,-1,0,True
2430,2430,12,3,0,0,2,784.0,1,0,True
2431,2431,12,3,1,0,1,545.0,1,0,True
2432,2432,12,3,2,0,2,576.0,1,0,True
2433,2433,12,3,3,0,0,592.0,1,0,True
2434,2434,12,3,4,0,1,513.0,1,0,True
2435,2435,12,3,5,0,1,515.0,1,0,True
2436,2436,12,3,6,0,2,546.0,1,0,True
2437,2437,12,3,7,0,0,563.0,1,0,True
2438,2438,12,3,8,0,1,512.0,1,0,True
2439,2439,12,3,9,0,0,553.0,1,0,True
2440,2440,12,4,0,0,0,688.0,0,0,True
2441,2441,12,4,1,0,-1,514.0,0,0,True
2442,2442,12,4,2,0,1,464.0,0,0,True
2443,2443,12,4,3,0,1,478.0,0,0,True
2444,2444,12,4,4,0,0,962.0,0,0,True
2445,2445,12,4,5,1,0,528.0,0,0,True
2446,2446,12,4,6,0,-1,465.0,0,0,True
2447,2447,12,4,7,0,0,463.0,0,0,True
2448,2448,12,4,8,0,1,432.0,0,0,True
2449,2449,12,4,9,0,-1,515.0,0,0,True
2450,2450,12,5,0,0,0,606.0,0,0,True
2451,2451,12,5,1,0,1,520.0,0,0,True
2452,2452,12,5,2,0,0,530.0,0,0,True
2453,2453,12,5,3,0,0,547.0,0,0,True
2454,2454,12,5,4,0,0,491.0,0,0,True
2455,2455,12,5,5,0,-1,479.0,0,0,True
2456,2456,12,5,6,0,0,482.0,0,0,True
2457,2457,12,5,7,1,0,546.0,0,0,True
2458,2458,12,5,8,1,0,510.0,0,0,True
2459,2459,12,5,9,1,0,511.0,0,0,True
2460,2460,12,6,0,0,1,706.0,2,0,True
2461,2461,12,6,1,0,2,529.0,2,0,True
2462,2462,12,6,2,0,2,584.0,2,0,True
2463,2463,12,6,3,0,1,543.0,2,0,True
2464,2464,12,6,4,0,2,546.0,2,0,True
2465,2465,12,6,5,0,3,575.0,2,0,True
2466,2466,12,6,6,0,1,545.0,2,0,True
2467,2467,12,6,7,0,2,558.0,2,0,True
2468,2468,12,6,8,0,2,562.0,2,0,True
2469,2469,12,6,9,0,2,607.0,2,0,True
2470,2470,12,7,0,0,-2,595.0,-1,0,True
2471,2471,12,7,1,0,-4,492.0,-1,0,True
2472,2472,12,7,2,1,0,480.0,-1,0,True
2473,2473,12,7,3,1,0,463.0,-1,0,True
2474,2474,12,7,4,1,0,498.0,-1,0,True
2475,2475,12,7,5,1,0,486.0,-1,0,True
2476,2476,12,7,6,1,0,496.0,-1,0,True
2477,2477,12,7,7,1,0,542.0,-1,0,True
2478,2478,12,7,8,1,0,514.0,-1,0,True
2479,2479,12,7,9,1,0,497.0,-1,0,True
2480,2480,12,8,0,0,-2,530.0,0,0,True
2481,2481,12,8,1,0,2,483.0,0,0,True
2482,2482,12,8,2,0,0,496.0,0,0,True
2483,2483,12,8,3,0,0,483.0,0,0,True
2484,2484,12,8,4,0,1,448.0,0,0,True
2485,2485,12,8,5,0,0,465.0,0,0,True
2486,2486,12,8,6,0,0,496.0,0,0,True
2487,2487,12,8,7,0,0,479.0,0,0,True
2488,2488,12,8,8,0,-2,481.0,0,0,True
2489,2489,12,8,9,0,-1,500.0,0,0,True
2490,2490,12,9,0,0,-3,553.0,-2,0,True
2491,2491,12,9,1,0,-4,450.0,-2,0,True
2492,2492,12,9,2,0,-2,528.0,-2,0,True
2493,2493,12,9,3,0,-3,530.0,-2,0,True
2494,2494,12,9,4,1,0,448.0,-2,0,True
2495,2495,12,9,5,1,0,449.0,-2,0,True
2496,2496,12,9,6,1,0,479.0,-2,0,True
2497,2497,12,9,7,1,0,526.0,-2,0,True
2498,2498,12,9,8,1,0,497.0,-2,0,True
2499,2499,12,9,9,1,0,533.0,-2,0,True
2500,2500,12,10,0,0,2,826.0,1,0,True
2501,2501,12,10,1,0,0,399.0,1,0,True
2502,2502,12,10,2,0,2,431.0,1,0,True
2503,2503,12,10,3,0,1,395.0,1,0,True
2504,2504,12,10,4,0,1,433.0,1,0,True
2505,2505,12,10,5,0,0,433.0,1,0,True
2506,2506,12,10,6,0,2,445.0,1,0,True
2507,2507,12,10,7,0,2,416.0,1,0,True
2508,2508,12,10,8,0,2,454.0,1,0,True
2509,2509,12,10,9,0,0,461.0,1,0,True
2510,2510,12,11,0,0,0,1107.0,0,0,True
2511,2511,12,11,1,0,2,448.0,0,0,True
2512,2512,12,11,2,0,1,414.0,0,0,True
2513,2513,12,11,3,0,0,466.0,0,0,True
2514,2514,12,11,4,0,-1,463.0,0,0,True
2515,2515,12,11,5,0,0,433.0,0,0,True
2516,2516,12,11,6,0,0,482.0,0,0,True
2517,2517,12,11,7,0,-1,495.0,0,0,True
2518,2518,12,11,8,0,-1,480.0,0,0,True
2519,2519,12,11,9,0,-1,448.0,0,0,True
2520,2520,12,12,0,0,3,562.0,3,0,True
