,participant,task,subtask,trial,choice,reward,condition,function,is_training
916,3,1,1,0,4,2.38188951,compositional,odd,True
917,3,1,2,0,3,15.11866805,compositional,posodd,True
918,3,1,0,1,2,3.84809308,compositional,pos,True
919,3,1,1,1,4,2.52385294,compositional,odd,True
920,3,1,2,1,3,15.23503132,compositional,posodd,True
921,3,1,0,2,3,5.65084916,compositional,pos,True
922,3,1,1,2,3,9.35831285,compositional,odd,True
923,3,1,2,2,3,15.05978375,compositional,posodd,True
924,3,1,0,3,4,6.05768746,compositional,pos,True
925,3,1,1,3,3,9.32449246,compositional,odd,True
926,3,1,2,3,3,15.26258277,compositional,posodd,True
927,3,1,0,4,0,1.68585653,compositional,pos,True
928,3,1,1,4,3,9.38295212,compositional,odd,True
929,3,1,2,4,3,15.20614847,compositional,posodd,True
930,3,2,0,0,3,5.25101895,compositional,neg,True
931,3,2,1,0,2,6.71797179,compositional,even,True
932,3,2,2,0,2,12.78544465,compositional,negeven,True
933,3,2,0,1,2,5.94696225,compositional,neg,True
934,3,2,1,1,2,6.53925608,compositional,even,True
935,3,2,2,1,2,12.76512605,compositional,negeven,True
936,3,2,0,2,2,6.19275298,compositional,neg,True
937,3,2,1,2,2,6.47701831,compositional,even,True
938,3,2,2,2,2,12.72871186,compositional,negeven,True
939,3,2,0,3,2,6.28359488,compositional,neg,True
940,3,2,1,3,2,6.443698,compositional,even,True
941,3,2,2,3,2,12.92181645,compositional,negeven,True
942,3,2,0,4,2,6.21796087,compositional,neg,True
943,3,2,1,4,2,6.74633051,compositional,even,True
944,3,2,2,4,2,12.60446092,compositional,negeven,True
945,3,3,0,0,1,6.0140378,compositional,neg,True
946,3,3,1,0,0,5.2284998,compositional,even,True
947,3,3,2,0,1,6.76057694,compositional,negeven,True
948,3,3,0,1,1,5.94286234,compositional,neg,True
949,3,3,1,1,4,5.33864875,compositional,even,True
950,3,3,2,1,3,6.06315915,compositional,negeven,True
951,3,3,0,2,2,5.66247984,compositional,neg,True
952,3,3,1,2,2,4.68724502,compositional,even,True
953,3,3,2,2,5,4.21931952,compositional,negeven,True
954,3,3,0,3,2,5.44513339,compositional,neg,True
955,3,3,1,3,1,0.78881716,compositional,even,True
956,3,3,2,3,0,13.2270349,compositional,negeven,True
957,3,3,0,4,3,4.52220466,compositional,neg,True
958,3,3,1,4,3,1.41439363,compositional,even,True
959,3,3,2,4,4,9.10157179,compositional,negeven,True
960,3,4,0,0,0,6.50011318,compositional,neg,True
961,3,4,1,0,1,9.58627514,compositional,odd,True
962,3,4,2,0,1,15.60099322,compositional,negodd,True
963,3,4,0,1,4,5.09655923,compositional,neg,True
964,3,4,1,1,3,10.70699805,compositional,odd,True
965,3,4,2,1,3,16.51970111,compositional,negodd,True
966,3,4,0,2,2,5.65885066,compositional,neg,True
967,3,4,1,2,5,9.62581091,compositional,odd,True
968,3,4,2,2,5,14.71647509,compositional,negodd,True
969,3,4,0,3,0,6.3744037,compositional,neg,True
970,3,4,1,3,1,9.43971711,compositional,odd,True
971,3,4,2,3,1,15.52338386,compositional,negodd,True
972,3,4,0,4,4,5.31872936,compositional,neg,True
973,3,4,1,4,3,10.48659002,compositional,odd,True
974,3,4,2,4,3,16.50323541,compositional,negodd,True
975,3,5,0,0,0,2.00056894,compositional,pos,True
976,3,5,1,0,1,7.53310283,compositional,odd,True
977,3,5,2,0,1,10.55173556,compositional,posodd,True
978,3,5,0,1,4,4.22713004,compositional,pos,True
979,3,5,1,1,3,6.42700317,compositional,odd,True
980,3,5,2,1,3,10.28106913,compositional,posodd,True
981,3,5,0,2,2,3.40226171,compositional,pos,True
982,3,5,1,2,5,6.4500956,compositional,odd,True
983,3,5,2,2,5,11.34665085,compositional,posodd,True
984,3,5,0,3,1,3.06583566,compositional,pos,True
985,3,5,1,3,1,7.59285923,compositional,odd,True
986,3,5,2,3,1,10.54813962,compositional,posodd,True
987,3,5,0,4,3,4.09857621,compositional,pos,True
988,3,5,1,4,3,6.44487472,compositional,odd,True
989,3,5,2,4,3,10.23032631,compositional,posodd,True
990,3,6,0,0,0,2.40194109,compositional,pos,True
991,3,6,1,0,1,1.98239323,compositional,even,True
992,3,6,2,0,2,10.44989516,compositional,poseven,True
993,3,6,0,1,1,2.86090046,compositional,pos,True
994,3,6,1,1,3,1.91219041,compositional,even,True
995,3,6,2,1,4,12.24130155,compositional,poseven,True
996,3,6,0,2,3,3.78305396,compositional,pos,True
997,3,6,1,2,5,3.20140985,compositional,even,True
998,3,6,2,2,5,8.47956989,compositional,poseven,True
999,3,6,0,3,5,5.17127438,compositional,pos,True
1000,3,6,1,3,1,2.0541174,compositional,even,True
1001,3,6,2,3,1,5.04975108,compositional,poseven,True
1002,3,6,0,4,2,2.89348321,compositional,pos,True
1003,3,6,1,4,3,1.97842712,compositional,even,True
1004,3,6,2,4,0,10.37192781,compositional,poseven,True
1005,3,7,0,0,0,7.71071275,compositional,neg,True
1006,3,7,1,0,0,5.46878759,compositional,even,True
1007,3,7,2,0,0,12.94539,compositional,negeven,True
1008,3,7,0,1,4,5.65997608,compositional,neg,True
1009,3,7,1,1,4,5.70117744,compositional,even,True
1010,3,7,2,1,4,11.5490554,compositional,negeven,True
1011,3,7,0,2,2,7.32418044,compositional,neg,True
1012,3,7,1,2,2,4.7040121,compositional,even,True
1013,3,7,2,2,2,11.94466565,compositional,negeven,True
1014,3,7,0,3,0,7.93655152,compositional,neg,True
1015,3,7,1,3,0,5.39494628,compositional,even,True
1016,3,7,2,3,0,13.25378739,compositional,negeven,True
1017,3,7,0,4,4,5.84574841,compositional,neg,True
1018,3,7,1,4,4,5.66232999,compositional,even,True
1019,3,7,2,4,4,11.42437561,compositional,negeven,True
1020,3,8,0,0,1,1.70170837,compositional,pos,True
1021,3,8,1,0,0,7.65179408,compositional,even,True
1022,3,8,2,0,0,8.44640055,compositional,poseven,True
1023,3,8,0,1,0,1.01224497,compositional,pos,True
1024,3,8,1,1,4,6.68375826,compositional,even,True
1025,3,8,2,1,4,11.15363322,compositional,poseven,True
1026,3,8,0,2,3,3.25514489,compositional,pos,True
1027,3,8,1,2,2,5.58329953,compositional,even,True
1028,3,8,2,2,2,7.93240582,compositional,poseven,True
1029,3,8,0,3,5,4.77417652,compositional,pos,True
1030,3,8,1,3,0,7.42473735,compositional,even,True
1031,3,8,2,3,0,8.58898961,compositional,poseven,True
1032,3,8,0,4,2,2.38265214,compositional,pos,True
1033,3,8,1,4,4,6.70343429,compositional,even,True
1034,3,8,2,4,4,11.06745965,compositional,poseven,True
1035,3,9,0,0,1,7.03627007,compositional,pos,True
1036,3,9,1,0,1,8.72754476,compositional,odd,True
1037,3,9,2,0,1,15.76231433,compositional,posodd,True
1038,3,9,0,1,3,6.93104664,compositional,pos,True
1039,3,9,1,1,3,8.08354123,compositional,odd,True
1040,3,9,2,1,3,15.00668018,compositional,posodd,True
1041,3,9,0,2,5,9.32302766,compositional,pos,True
1042,3,9,1,2,5,7.92701385,compositional,odd,True
1043,3,9,2,2,5,17.26440196,compositional,posodd,True
1044,3,9,0,3,1,6.97442605,compositional,pos,True
1045,3,9,1,3,1,8.79822236,compositional,odd,True
1046,3,9,2,3,1,15.81029949,compositional,posodd,True
1047,3,9,0,4,3,6.96769365,compositional,pos,True
1048,3,9,1,4,3,8.18999823,compositional,odd,True
1049,3,9,2,4,5,17.26042094,compositional,posodd,True
1050,3,10,0,0,1,5.68116758,compositional,pos,True
1051,3,10,1,0,1,4.71691063,compositional,even,True
1052,3,10,2,0,0,16.99191208,compositional,poseven,True
1053,3,10,0,1,3,6.9938558,compositional,pos,True
1054,3,10,1,1,3,4.94709282,compositional,even,True
1055,3,10,2,1,4,18.60119922,compositional,poseven,True
1056,3,10,0,2,5,7.97996005,compositional,pos,True
1057,3,10,1,2,5,3.78701952,compositional,even,True
1058,3,10,2,2,2,18.10197596,compositional,poseven,True
1059,3,10,0,3,5,8.05910467,compositional,pos,True
1060,3,10,1,3,1,4.73989318,compositional,even,True
1061,3,10,2,3,5,11.61650833,compositional,poseven,True
1062,3,10,0,4,5,7.78102136,compositional,pos,True
1063,3,10,1,4,2,11.88623265,compositional,even,True
1064,3,10,2,4,4,18.57020909,compositional,poseven,True
1065,3,11,0,0,0,8.21948845,compositional,neg,True
1066,3,11,1,0,0,0.88080379,compositional,odd,True
1067,3,11,2,0,1,11.84312209,compositional,negodd,True
1068,3,11,0,1,4,6.19920165,compositional,neg,True
1069,3,11,1,1,4,0.0,compositional,odd,True
1070,3,11,2,1,3,10.90270399,compositional,negodd,True
1071,3,11,0,2,2,7.38349723,compositional,neg,True
1072,3,11,1,2,1,4.21079314,compositional,odd,True
1073,3,11,2,2,5,9.26311978,compositional,negodd,True
1074,3,11,0,3,0,8.27778971,compositional,neg,True
1075,3,11,1,3,3,4.45909731,compositional,odd,True
1076,3,11,2,3,1,11.80811351,compositional,negodd,True
1077,3,11,0,4,2,7.32169503,compositional,neg,True
1078,3,11,1,4,5,5.20113926,compositional,odd,True
1079,3,11,2,4,3,11.11983319,compositional,negodd,True
1080,3,12,0,0,0,0.0,compositional,pos,True
1081,3,12,1,0,1,0.12823177,compositional,even,True
1082,3,12,2,0,5,6.92276579,compositional,poseven,True
1083,3,12,0,1,1,1.55981905,compositional,pos,True
1084,3,12,1,1,0,5.03980087,compositional,even,True
1085,3,12,2,1,3,4.57086515,compositional,poseven,True
1086,3,12,0,2,3,3.79783257,compositional,pos,True
1087,3,12,1,2,2,3.82739744,compositional,even,True
1088,3,12,2,2,1,1.37388631,compositional,poseven,True
1089,3,12,0,3,5,5.54241639,compositional,pos,True
1090,3,12,1,3,4,4.3268294,compositional,even,True
1091,3,12,2,3,5,6.91576223,compositional,poseven,True
1092,3,12,0,4,5,5.58435477,compositional,pos,True
1093,3,12,1,4,5,1.38946017,compositional,even,True
1094,3,12,2,4,3,4.63887417,compositional,poseven,True
1095,3,13,0,0,1,6.54094033,compositional,neg,True
1096,3,13,1,0,0,3.41731374,compositional,odd,True
1097,3,13,2,0,1,15.03129089,compositional,negodd,True
1098,3,13,0,1,3,4.21152154,compositional,neg,True
1099,3,13,1,1,2,2.59119844,compositional,odd,True
1100,3,13,2,1,1,14.96200427,compositional,negodd,True
1101,3,13,0,2,5,3.72191214,compositional,neg,True
1102,3,13,1,2,4,3.42504475,compositional,odd,True
1103,3,13,2,2,1,15.03500614,compositional,negodd,True
1104,3,13,0,3,1,6.38724773,compositional,neg,True
1105,3,13,1,3,1,8.65422462,compositional,odd,True
1106,3,13,2,3,1,15.08795873,compositional,negodd,True
1107,3,13,0,4,3,4.16685558,compositional,neg,True
1108,3,13,1,4,1,8.74597114,compositional,odd,True
1109,3,13,2,4,1,14.88242837,compositional,negodd,True
1110,3,14,0,0,1,6.36441281,compositional,neg,True
1111,3,14,1,0,1,6.3760447,compositional,odd,True
1112,3,14,2,0,3,10.65951115,compositional,negodd,True
1113,3,14,0,1,3,3.21384471,compositional,neg,True
1114,3,14,1,1,5,6.1310772,compositional,odd,True
1115,3,14,2,1,3,10.43080639,compositional,negodd,True
1116,3,14,0,2,5,1.9595143,compositional,neg,True
1117,3,14,1,2,3,7.17688347,compositional,odd,True
1118,3,14,2,2,1,12.56175846,compositional,negodd,True
1119,3,14,0,3,1,6.27159491,compositional,neg,True
1120,3,14,1,3,3,7.2614121,compositional,odd,True
1121,3,14,2,3,1,12.32729668,compositional,negodd,True
1122,3,14,0,4,2,4.98692072,compositional,neg,True
1123,3,14,1,4,3,7.24922876,compositional,odd,True
1124,3,14,2,4,5,8.09092195,compositional,negodd,True
1125,3,15,0,0,1,2.08681774,compositional,pos,True
1126,3,15,1,0,1,5.68088879,compositional,odd,True
1127,3,15,2,0,1,7.94304361,compositional,posodd,True
1128,3,15,0,1,0,1.72508327,compositional,pos,True
1129,3,15,1,1,3,5.7769302,compositional,odd,True
1130,3,15,2,1,3,9.17690609,compositional,posodd,True
1131,3,15,0,2,3,3.21105966,compositional,pos,True
1132,3,15,1,2,5,5.6046396,compositional,odd,True
1133,3,15,2,2,5,9.35224371,compositional,posodd,True
1134,3,15,0,3,5,3.55654061,compositional,pos,True
1135,3,15,1,3,2,2.60664635,compositional,odd,True
1136,3,15,2,3,5,8.98058523,compositional,posodd,True
1137,3,15,0,4,4,2.60770068,compositional,pos,True
1138,3,15,1,4,1,5.57694711,compositional,odd,True
1139,3,15,2,4,3,9.12541413,compositional,posodd,True
1140,3,16,0,0,0,6.29884652,compositional,neg,True
1141,3,16,1,0,0,1.76063632,compositional,odd,True
1142,3,16,2,0,1,12.45864398,compositional,negodd,True
1143,3,16,0,1,2,3.87377011,compositional,neg,True
1144,3,16,1,1,1,7.08743935,compositional,odd,True
1145,3,16,2,1,1,12.51922034,compositional,negodd,True
1146,3,16,0,2,4,1.97199996,compositional,neg,True
1147,3,16,1,2,1,7.07790461,compositional,odd,True
1148,3,16,2,2,3,11.18953496,compositional,negodd,True
1149,3,16,0,3,1,5.46442522,compositional,neg,True
1150,3,16,1,3,1,7.19234747,compositional,odd,True
1151,3,16,2,3,1,12.40597184,compositional,negodd,True
1152,3,16,0,4,0,6.37028634,compositional,neg,True
1153,3,16,1,4,1,7.11430693,compositional,odd,True
1154,3,16,2,4,1,12.48500837,compositional,negodd,True
1155,3,17,0,0,0,10.49374335,compositional,neg,True
1156,3,17,1,0,0,8.00307943,compositional,even,True
1157,3,17,2,0,0,18.27274938,compositional,negeven,True
1158,3,17,0,1,2,7.07298608,compositional,neg,True
1159,3,17,1,1,2,7.84346088,compositional,even,True
1160,3,17,2,1,2,15.04610062,compositional,negeven,True
1161,3,17,0,2,4,5.2137949,compositional,neg,True
1162,3,17,1,2,4,7.87503619,compositional,even,True
1163,3,17,2,2,4,13.04870611,compositional,negeven,True
1164,3,17,0,3,0,10.52178028,compositional,neg,True
1165,3,17,1,3,0,7.98420866,compositional,even,True
1166,3,17,2,3,0,18.28465027,compositional,negeven,True
1167,3,17,0,4,0,10.50749134,compositional,neg,True
1168,3,17,1,4,2,7.87246654,compositional,even,True
1169,3,17,2,4,0,18.33817883,compositional,negeven,True
1170,3,18,0,0,1,2.52354045,compositional,pos,True
1171,3,18,1,0,1,0.77896585,compositional,even,True
1172,3,18,2,0,0,10.13496135,compositional,poseven,True
1173,3,18,0,1,0,3.018291,compositional,pos,True
1174,3,18,1,1,0,7.15409056,compositional,even,True
1175,3,18,2,1,1,3.24210586,compositional,poseven,True
1176,3,18,0,2,2,2.09244954,compositional,pos,True
1177,3,18,1,2,2,7.25005016,compositional,even,True
1178,3,18,2,2,2,9.52306284,compositional,poseven,True
1179,3,18,0,3,4,3.56350935,compositional,pos,True
1180,3,18,1,3,4,7.45729491,compositional,even,True
1181,3,18,2,3,4,11.12149963,compositional,poseven,True
1182,3,18,0,4,3,3.91327912,compositional,pos,True
1183,3,18,1,4,0,7.20535665,compositional,even,True
1184,3,18,2,4,4,11.33166178,compositional,poseven,True
1185,3,19,0,0,0,3.50644776,compositional,pos,True
1186,3,19,1,0,4,1.18177584,compositional,odd,True
1187,3,19,2,0,1,9.39813992,compositional,posodd,True
1188,3,19,0,1,1,5.33115668,compositional,pos,True
1189,3,19,1,1,1,4.41367839,compositional,odd,True
1190,3,19,2,1,4,8.39749335,compositional,posodd,True
1191,3,19,0,2,2,5.34333217,compositional,pos,True
1192,3,19,1,2,3,4.79391022,compositional,odd,True
1193,3,19,2,2,1,9.49307185,compositional,posodd,True
1194,3,19,0,3,4,7.26560154,compositional,pos,True
1195,3,19,1,3,5,4.04840567,compositional,odd,True
1196,3,19,2,3,1,9.71130989,compositional,posodd,True
1197,3,19,0,4,4,7.11435582,compositional,pos,True
1198,3,19,1,4,1,4.51182814,compositional,odd,True
1199,3,19,2,4,1,9.65715998,compositional,posodd,True
1200,4,0,0,0,1,8.4823,compositional,neg,True
1201,4,0,1,0,0,2.96372426,compositional,odd,True
1202,4,0,2,0,1,18.47531044,compositional,negodd,True
1203,4,0,0,1,4,5.76872492,compositional,neg,True
1204,4,0,1,1,2,3.51499476,compositional,odd,True
1205,4,0,2,1,3,16.72178484,compositional,negodd,True
1206,4,0,0,2,2,8.12641362,compositional,neg,True
1207,4,0,1,2,3,9.99008665,compositional,odd,True
1208,4,0,2,2,0,11.16934808,compositional,negodd,True
1209,4,0,0,3,0,8.33183984,compositional,neg,True
1210,4,0,1,3,4,3.22313653,compositional,odd,True
1211,4,0,2,3,5,16.16533119,compositional,negodd,True
1212,4,0,0,4,5,6.44719531,compositional,neg,True
1213,4,0,1,4,5,10.13004218,compositional,odd,True
1214,4,0,2,4,4,9.18859257,compositional,negodd,True
1215,4,1,0,0,0,2.9450603,compositional,pos,True
1216,4,1,1,0,5,10.12826146,compositional,odd,True
1217,4,1,2,0,2,8.34444681,compositional,posodd,True
1218,4,1,0,1,3,5.7340502,compositional,pos,True
1219,4,1,1,1,3,11.0725866,compositional,odd,True
1220,4,1,2,1,4,10.34604877,compositional,posodd,True
1221,4,1,0,2,5,7.41733868,compositional,pos,True
1222,4,1,1,2,1,10.18193243,compositional,odd,True
1223,4,1,2,2,3,17.1073958,compositional,posodd,True
1224,4,1,0,3,2,5.2639445,compositional,pos,True
1225,4,1,1,3,4,3.97722494,compositional,odd,True
1226,4,1,2,3,5,17.6188947,compositional,posodd,True
1227,4,1,0,4,1,4.49388251,compositional,pos,True
1228,4,1,1,4,0,4.14640085,compositional,odd,True
1229,4,1,2,4,2,8.41779446,compositional,posodd,True
1230,4,2,0,0,5,7.85662218,compositional,pos,True
1231,4,2,1,0,5,0.41231636,compositional,even,True
1232,4,2,2,0,0,7.89406049,compositional,poseven,True
1233,4,2,0,1,3,6.38581146,compositional,pos,True
1234,4,2,1,1,4,4.88123503,compositional,even,True
1235,4,2,2,1,2,11.06272674,compositional,poseven,True
1236,4,2,0,2,4,7.48476688,compositional,pos,True
1237,4,2,1,2,2,5.69699621,compositional,even,True
1238,4,2,2,2,4,12.34035891,compositional,poseven,True
1239,4,2,0,3,2,5.21999941,compositional,pos,True
1240,4,2,1,3,0,4.51771512,compositional,even,True
1241,4,2,2,3,2,10.8353151,compositional,poseven,True
1242,4,2,0,4,3,6.45569019,compositional,pos,True
1243,4,2,1,4,1,0.0,compositional,even,True
1244,4,2,2,4,3,6.79900821,compositional,poseven,True
1245,4,3,0,0,0,5.21330161,compositional,neg,True
1246,4,3,1,0,5,1.52227447,compositional,even,True
1247,4,3,2,0,1,6.26175028,compositional,negeven,True
1248,4,3,0,1,2,3.3083785,compositional,neg,True
1249,4,3,1,1,4,4.95149147,compositional,even,True
1250,4,3,2,1,4,5.44228991,compositional,negeven,True
1251,4,3,0,2,5,0.13701995,compositional,neg,True
1252,4,3,1,2,2,6.59178302,compositional,even,True
1253,4,3,2,2,3,4.47923936,compositional,negeven,True
1254,4,3,0,3,4,0.41487042,compositional,neg,True
1255,4,3,1,3,0,5.83584587,compositional,even,True
1256,4,3,2,3,2,9.72958102,compositional,negeven,True
1257,4,3,0,4,3,2.64570618,compositional,neg,True
1258,4,3,1,4,2,6.4788087,compositional,even,True
1259,4,3,2,4,2,9.62010152,compositional,negeven,True
1260,4,4,0,0,5,5.2910069,compositional,neg,True
1261,4,4,1,0,5,8.56783177,compositional,odd,True
1262,4,4,2,0,0,9.40971075,compositional,negodd,True
1263,4,4,0,1,3,6.84953818,compositional,neg,True
1264,4,4,1,1,3,7.45360339,compositional,odd,True
1265,4,4,2,1,0,9.27168251,compositional,negodd,True
1266,4,4,0,2,1,8.18771653,compositional,neg,True
1267,4,4,1,2,1,8.66682804,compositional,odd,True
1268,4,4,2,2,2,8.13919087,compositional,negodd,True
1269,4,4,0,3,1,8.02664447,compositional,neg,True
1270,4,4,1,3,1,8.66212001,compositional,odd,True
1271,4,4,2,3,3,14.32126993,compositional,negodd,True
1272,4,4,0,4,3,6.83264655,compositional,neg,True
1273,4,4,1,4,3,7.4623081,compositional,odd,True
1274,4,4,2,4,3,14.37145108,compositional,negodd,True
1275,4,5,0,0,1,4.55135547,compositional,neg,True
1276,4,5,1,0,1,1.28467336,compositional,even,True
1277,4,5,2,0,1,5.81395086,compositional,negeven,True
1278,4,5,0,1,3,4.09881409,compositional,neg,True
1279,4,5,1,1,0,6.46952042,compositional,even,True
1280,4,5,2,1,2,10.24354255,compositional,negeven,True
1281,4,5,0,2,2,4.23224982,compositional,neg,True
1282,4,5,1,2,2,5.93831444,compositional,even,True
1283,4,5,2,2,2,10.05565018,compositional,negeven,True
1284,4,5,0,3,4,3.35163839,compositional,neg,True
1285,4,5,1,3,4,5.9412216,compositional,even,True
1286,4,5,2,3,3,4.71690732,compositional,negeven,True
1287,4,5,0,4,5,1.9229038,compositional,neg,True
1288,4,5,1,4,4,6.03538749,compositional,even,True
1289,4,5,2,4,2,10.13943469,compositional,negeven,True
1290,4,6,0,0,0,3.49635963,compositional,pos,True
1291,4,6,1,0,4,4.35860305,compositional,even,True
1292,4,6,2,0,0,9.57552943,compositional,poseven,True
1293,4,6,0,1,2,4.22268639,compositional,pos,True
1294,4,6,1,1,5,2.36905627,compositional,even,True
1295,4,6,2,1,2,9.95012793,compositional,poseven,True
1296,4,6,0,2,4,5.35978674,compositional,pos,True
1297,4,6,1,2,3,1.44280576,compositional,even,True
1298,4,6,2,2,4,9.98737997,compositional,poseven,True
1299,4,6,0,3,5,6.79938202,compositional,pos,True
1300,4,6,1,3,2,5.48596207,compositional,even,True
1301,4,6,2,3,4,9.99403679,compositional,poseven,True
1302,4,6,0,4,5,6.79724243,compositional,pos,True
1303,4,6,1,4,2,5.33992342,compositional,even,True
1304,4,6,2,4,2,9.85101618,compositional,poseven,True
1305,4,7,0,0,1,3.16881509,compositional,pos,True
1306,4,7,1,0,0,4.24024576,compositional,odd,True
1307,4,7,2,0,5,16.17703361,compositional,posodd,True
1308,4,7,0,1,2,5.0816437,compositional,pos,True
1309,4,7,1,1,1,10.61339354,compositional,odd,True
1310,4,7,2,1,3,16.12422851,compositional,posodd,True
1311,4,7,0,2,3,4.49616199,compositional,pos,True
1312,4,7,1,2,3,11.5240684,compositional,odd,True
1313,4,7,2,2,1,13.89744223,compositional,posodd,True
1314,4,7,0,3,5,6.18851019,compositional,pos,True
1315,4,7,1,3,5,9.87008246,compositional,odd,True
1316,4,7,2,3,1,13.59487208,compositional,posodd,True
1317,4,7,0,4,5,6.07437194,compositional,pos,True
1318,4,7,1,4,3,11.61550209,compositional,odd,True
1319,4,7,2,4,1,13.70873628,compositional,posodd,True
1320,4,8,0,0,1,2.52791772,compositional,pos,True
1321,4,8,1,0,1,10.25106916,compositional,odd,True
1322,4,8,2,0,1,12.82105603,compositional,posodd,True
1323,4,8,0,1,3,5.50895452,compositional,pos,True
1324,4,8,1,1,2,2.95309828,compositional,odd,True
1325,4,8,2,1,1,12.71940501,compositional,posodd,True
1326,4,8,0,2,1,2.41858898,compositional,pos,True
1327,4,8,1,2,3,11.48979721,compositional,odd,True
1328,4,8,2,2,1,12.78706756,compositional,posodd,True
1329,4,8,0,3,2,3.31730313,compositional,pos,True
1330,4,8,1,3,5,10.49448101,compositional,odd,True
1331,4,8,2,3,3,16.97130666,compositional,posodd,True
1332,4,8,0,4,0,1.26353756,compositional,pos,True
1333,4,8,1,4,1,10.21829604,compositional,odd,True
1334,4,8,2,4,3,16.88613734,compositional,posodd,True
1335,4,9,0,0,5,5.74376036,compositional,neg,True
1336,4,9,1,0,0,4.10771346,compositional,odd,True
1337,4,9,2,0,1,18.41682805,compositional,negodd,True
1338,4,9,0,1,3,6.43397722,compositional,neg,True
1339,4,9,1,1,1,10.5495057,compositional,odd,True
1340,4,9,2,1,3,16.83774831,compositional,negodd,True
1341,4,9,0,2,1,7.74086869,compositional,neg,True
1342,4,9,1,2,3,10.35048156,compositional,odd,True
1343,4,9,2,2,5,16.73132644,compositional,negodd,True
1344,4,9,0,3,1,7.82354897,compositional,neg,True
1345,4,9,1,3,5,11.33248528,compositional,odd,True
1346,4,9,2,3,1,18.3584456,compositional,negodd,True
1347,4,9,0,4,3,6.45209483,compositional,neg,True
1348,4,9,1,4,5,11.11201602,compositional,odd,True
1349,4,9,2,4,1,18.50077321,compositional,negodd,True
1350,4,10,0,0,1,3.09613409,compositional,pos,True
1351,4,10,1,0,0,7.40384474,compositional,even,True
1352,4,10,2,0,1,4.87352009,compositional,poseven,True
1353,4,10,0,1,4,4.16045383,compositional,pos,True
1354,4,10,1,1,1,1.47317033,compositional,even,True
1355,4,10,2,1,0,10.06539395,compositional,poseven,True
1356,4,10,0,2,2,3.09869868,compositional,pos,True
1357,4,10,1,2,2,7.31003156,compositional,even,True
1358,4,10,2,2,2,10.50707296,compositional,poseven,True
1359,4,10,0,3,4,4.1884294,compositional,pos,True
1360,4,10,1,3,4,7.91647316,compositional,even,True
1361,4,10,2,3,4,12.03607208,compositional,poseven,True
1362,4,10,0,4,4,4.27264511,compositional,pos,True
1363,4,10,1,4,4,7.96770342,compositional,even,True
1364,4,10,2,4,4,11.96091035,compositional,poseven,True
1365,4,11,0,0,0,2.71343878,compositional,pos,True
1366,4,11,1,0,1,9.8397232,compositional,odd,True
1367,4,11,2,0,0,5.86821567,compositional,posodd,True
1368,4,11,0,1,2,3.70039518,compositional,pos,True
1369,4,11,1,1,2,3.57108357,compositional,odd,True
1370,4,11,2,1,2,7.30428213,compositional,posodd,True
1371,4,11,0,2,1,2.91312274,compositional,pos,True
1372,4,11,1,2,3,9.7288611,compositional,odd,True
1373,4,11,2,2,4,9.95551137,compositional,posodd,True
1374,4,11,0,3,4,6.31643475,compositional,pos,True
1375,4,11,1,3,5,10.23507569,compositional,odd,True
1376,4,11,2,3,4,9.92325158,compositional,posodd,True
1377,4,11,0,4,4,6.39630249,compositional,pos,True
1378,4,11,1,4,5,10.43320466,compositional,odd,True
1379,4,11,2,4,4,9.9562755,compositional,posodd,True
1380,4,12,0,0,0,9.26607893,compositional,neg,True
1381,4,12,1,0,0,4.49817159,compositional,even,True
1382,4,12,2,0,5,5.82514671,compositional,negeven,True
1383,4,12,0,1,2,7.53275405,compositional,neg,True
1384,4,12,1,1,1,0.85451885,compositional,even,True
1385,4,12,2,1,3,9.37632354,compositional,negeven,True
1386,4,12,0,2,1,8.77810441,compositional,neg,True
1387,4,12,1,2,2,5.80001564,compositional,even,True
1388,4,12,2,2,1,9.77035281,compositional,negeven,True
1389,4,12,0,3,4,5.87976828,compositional,neg,True
1390,4,12,1,3,4,4.43933472,compositional,even,True
1391,4,12,2,3,3,9.15682594,compositional,negeven,True
1392,4,12,0,4,1,8.91764648,compositional,neg,True
1393,4,12,1,4,0,4.47981376,compositional,even,True
1394,4,12,2,4,1,9.63446033,compositional,negeven,True
1395,4,13,0,0,0,7.50202293,compositional,neg,True
1396,4,13,1,0,0,3.00702285,compositional,odd,True
1397,4,13,2,0,1,13.82148902,compositional,negodd,True
1398,4,13,0,1,2,6.34469605,compositional,neg,True
1399,4,13,1,1,1,6.38620476,compositional,odd,True
1400,4,13,2,1,2,9.24039341,compositional,negodd,True
1401,4,13,0,2,3,4.96488362,compositional,neg,True
1402,4,13,1,2,3,6.32937568,compositional,odd,True
1403,4,13,2,2,4,6.85071586,compositional,negodd,True
1404,4,13,0,3,1,7.77842684,compositional,neg,True
1405,4,13,1,3,5,6.86365387,compositional,odd,True
1406,4,13,2,3,1,13.932891,compositional,negodd,True
1407,4,13,0,4,1,7.65429907,compositional,neg,True
1408,4,13,1,4,3,6.38068,compositional,odd,True
1409,4,13,2,4,1,13.92616253,compositional,negodd,True
1410,4,14,0,0,2,6.85876738,compositional,neg,True
1411,4,14,1,0,0,9.10821666,compositional,even,True
1412,4,14,2,0,0,16.55824105,compositional,negeven,True
1413,4,14,0,1,4,4.16517084,compositional,neg,True
1414,4,14,1,1,2,8.2169554,compositional,even,True
