,participant,task,subtask,trial,choice,reward,condition,function,is_training
6254,20,16,2,4,3,4.02349456,compositional,negeven,True
6255,20,17,0,0,1,5.24338703,compositional,pos,True
6256,20,17,1,0,1,0.771393,compositional,even,True
6257,20,17,2,0,0,3.75102538,compositional,poseven,True
6258,20,17,0,1,3,7.093333,compositional,pos,True
6259,20,17,1,1,2,3.22658522,compositional,even,True
6260,20,17,2,1,2,6.72494274,compositional,poseven,True
6261,20,17,0,2,5,7.91877164,compositional,pos,True
6262,20,17,1,2,4,3.28629391,compositional,even,True
6263,20,17,2,2,1,5.17956323,compositional,poseven,True
6264,20,17,0,3,2,6.65144748,compositional,pos,True
6265,20,17,1,3,0,4.68471665,compositional,even,True
6266,20,17,2,3,3,1.15182619,compositional,poseven,True
6267,20,17,0,4,4,8.00889848,compositional,pos,True
6268,20,17,1,4,5,0.41294927,compositional,even,True
6269,20,17,2,4,5,0.45178542,compositional,poseven,True
6270,20,18,0,0,1,5.07650914,compositional,neg,True
6271,20,18,1,0,1,4.40090589,compositional,odd,True
6272,20,18,2,0,3,5.58912425,compositional,negodd,True
6273,20,18,0,1,2,5.33388808,compositional,neg,True
6274,20,18,1,1,3,5.73506149,compositional,odd,True
6275,20,18,2,1,5,5.84518373,compositional,negodd,True
6276,20,18,0,2,3,3.90665581,compositional,neg,True
6277,20,18,1,2,4,0.52341126,compositional,odd,True
6278,20,18,2,2,1,5.11092282,compositional,negodd,True
6279,20,18,0,3,0,6.01174739,compositional,neg,True
6280,20,18,1,3,5,5.6794717,compositional,odd,True
6281,20,18,2,3,0,6.1818929,compositional,negodd,True
6282,20,18,0,4,5,2.49291614,compositional,neg,True
6283,20,18,1,4,2,0.61162668,compositional,odd,True
6284,20,18,2,4,2,5.2328433,compositional,negodd,True
6285,20,19,0,0,0,2.04581517,compositional,pos,True
6286,20,19,1,0,1,4.60303459,compositional,odd,True
6287,20,19,2,0,1,1.99456604,compositional,posodd,True
6288,20,19,0,1,1,2.07224275,compositional,pos,True
6289,20,19,1,1,3,3.37484862,compositional,odd,True
6290,20,19,2,1,2,3.42768726,compositional,posodd,True
6291,20,19,0,2,3,4.35829196,compositional,pos,True
6292,20,19,1,2,4,0.98422472,compositional,odd,True
6293,20,19,2,2,4,0.8677299,compositional,posodd,True
6294,20,19,0,3,5,5.56501917,compositional,pos,True
6295,20,19,1,3,2,1.2515171,compositional,odd,True
6296,20,19,2,3,0,2.09770253,compositional,posodd,True
6297,20,19,0,4,4,4.33515247,compositional,pos,True
6298,20,19,1,4,0,1.0985694,compositional,odd,True
6299,20,19,2,4,3,3.45258677,compositional,posodd,True
6300,21,0,0,0,0,6.46534267,compositional,neg,True
6301,21,0,1,0,5,5.7912274,compositional,odd,True
6302,21,0,2,0,0,1.09819521,compositional,oddneg,True
6303,21,0,0,1,2,3.64557008,compositional,neg,True
6304,21,0,1,1,0,1.22593628,compositional,odd,True
6305,21,0,2,1,2,1.48486708,compositional,oddneg,True
6306,21,0,0,2,1,3.99310469,compositional,neg,True
6307,21,0,1,2,5,5.64646097,compositional,odd,True
6308,21,0,2,2,5,0.90804399,compositional,oddneg,True
6309,21,0,0,3,0,6.39927706,compositional,neg,True
6310,21,0,1,3,5,5.67899919,compositional,odd,True
6311,21,0,2,3,3,2.5673824,compositional,oddneg,True
6312,21,0,0,4,0,6.47001848,compositional,neg,True
6313,21,0,1,4,5,5.81092879,compositional,odd,True
6314,21,0,2,4,3,2.50879256,compositional,oddneg,True
6315,21,1,0,0,0,2.48326211,compositional,pos,True
6316,21,1,1,0,5,7.60687583,compositional,odd,True
6317,21,1,2,0,5,6.04870244,compositional,oddpos,True
6318,21,1,0,1,5,6.08063663,compositional,pos,True
6319,21,1,1,1,5,7.8330112,compositional,odd,True
6320,21,1,2,1,5,6.12835886,compositional,oddpos,True
6321,21,1,0,2,5,6.04436433,compositional,pos,True
6322,21,1,1,2,5,7.86804291,compositional,odd,True
6323,21,1,2,2,5,6.11849471,compositional,oddpos,True
6324,21,1,0,3,5,6.22878761,compositional,pos,True
6325,21,1,1,3,5,8.01380628,compositional,odd,True
6326,21,1,2,3,5,6.10791159,compositional,oddpos,True
6327,21,1,0,4,5,6.14101262,compositional,pos,True
6328,21,1,1,4,5,7.84142313,compositional,odd,True
6329,21,1,2,4,5,6.01841295,compositional,oddpos,True
6330,21,2,0,0,0,6.15854642,compositional,neg,True
6331,21,2,1,0,0,2.89561496,compositional,even,True
6332,21,2,2,0,2,3.32046521,compositional,evenneg,True
6333,21,2,0,1,0,5.99528447,compositional,neg,True
6334,21,2,1,1,5,0.03830404,compositional,even,True
6335,21,2,2,1,1,0.0,compositional,evenneg,True
6336,21,2,0,2,0,6.05361504,compositional,neg,True
6337,21,2,1,2,2,3.31307694,compositional,even,True
6338,21,2,2,2,2,3.43219791,compositional,evenneg,True
6339,21,2,0,3,0,6.2598781,compositional,neg,True
6340,21,2,1,3,0,2.87169578,compositional,even,True
6341,21,2,2,3,2,3.32122947,compositional,evenneg,True
6342,21,2,0,4,0,6.09067094,compositional,neg,True
6343,21,2,1,4,2,3.20307551,compositional,even,True
6344,21,2,2,4,2,3.19464622,compositional,evenneg,True
6345,21,3,0,0,0,6.60658259,compositional,pos,True
6346,21,3,1,0,0,7.29976339,compositional,even,True
6347,21,3,2,0,0,7.31327875,compositional,evenpos,True
6348,21,3,0,1,0,6.71322828,compositional,pos,True
6349,21,3,1,1,0,7.12495294,compositional,even,True
6350,21,3,2,1,0,7.48965619,compositional,evenpos,True
6351,21,3,0,2,0,6.57718084,compositional,pos,True
6352,21,3,1,2,0,7.29315732,compositional,even,True
6353,21,3,2,2,0,7.17037953,compositional,evenpos,True
6354,21,3,0,3,0,6.73444788,compositional,pos,True
6355,21,3,1,3,0,7.2917228,compositional,even,True
6356,21,3,2,3,0,7.1169611,compositional,evenpos,True
6357,21,3,0,4,0,6.70050554,compositional,pos,True
6358,21,3,1,4,0,7.20779615,compositional,even,True
6359,21,3,2,4,0,7.40449906,compositional,evenpos,True
6360,21,4,0,0,5,4.0246835,compositional,neg,True
6361,21,4,1,0,0,3.23316642,compositional,odd,True
6362,21,4,2,0,5,4.0894447,compositional,oddneg,True
6363,21,4,0,1,0,9.31936636,compositional,neg,True
6364,21,4,1,1,0,3.00621119,compositional,odd,True
6365,21,4,2,1,0,3.32269665,compositional,oddneg,True
6366,21,4,0,2,0,9.42273749,compositional,neg,True
6367,21,4,1,2,0,3.43209494,compositional,odd,True
6368,21,4,2,2,5,4.03977448,compositional,oddneg,True
6369,21,4,0,3,0,9.29435737,compositional,neg,True
6370,21,4,1,3,0,3.22065261,compositional,odd,True
6371,21,4,2,3,5,4.03881087,compositional,oddneg,True
6372,21,4,0,4,0,9.26886331,compositional,neg,True
6373,21,4,1,4,0,3.11754606,compositional,odd,True
6374,21,4,2,4,5,4.15896138,compositional,oddneg,True
6375,21,5,0,0,5,3.89837118,compositional,neg,True
6376,21,5,1,0,0,9.12330625,compositional,even,True
6377,21,5,2,0,0,9.37060074,compositional,evenneg,True
6378,21,5,0,1,0,8.43132437,compositional,neg,True
6379,21,5,1,1,0,9.13810672,compositional,even,True
6380,21,5,2,1,0,9.04932099,compositional,evenneg,True
6381,21,5,0,2,0,8.66004239,compositional,neg,True
6382,21,5,1,2,0,9.12914466,compositional,even,True
6383,21,5,2,2,0,9.10031007,compositional,evenneg,True
6384,21,5,0,3,0,8.65800295,compositional,neg,True
6385,21,5,1,3,0,9.09890335,compositional,even,True
6386,21,5,2,3,0,8.99519279,compositional,evenneg,True
6387,21,5,0,4,0,8.53819415,compositional,neg,True
6388,21,5,1,4,0,9.08532717,compositional,even,True
6389,21,5,2,4,0,9.07640216,compositional,evenneg,True
6390,21,6,0,0,0,3.18248809,compositional,pos,True
6391,21,6,1,0,5,1.21275084,compositional,even,True
6392,21,6,2,0,0,8.40411054,compositional,evenpos,True
6393,21,6,0,1,5,7.35538035,compositional,pos,True
6394,21,6,1,1,0,8.59908606,compositional,even,True
6395,21,6,2,1,0,8.47780201,compositional,evenpos,True
6396,21,6,0,2,5,7.25720111,compositional,pos,True
6397,21,6,1,2,0,8.49625078,compositional,even,True
6398,21,6,2,2,0,8.57782431,compositional,evenpos,True
6399,21,6,0,3,5,7.27088415,compositional,pos,True
6400,21,6,1,3,0,8.41999632,compositional,even,True
6401,21,6,2,3,0,8.48618663,compositional,evenpos,True
6402,21,6,0,4,5,7.09447499,compositional,pos,True
6403,21,6,1,4,0,8.733217,compositional,even,True
6404,21,6,2,4,0,8.61522954,compositional,evenpos,True
6405,21,7,0,0,0,5.5204098,compositional,pos,True
6406,21,7,1,0,5,9.39748069,compositional,odd,True
6407,21,7,2,0,5,8.64397319,compositional,oddpos,True
6408,21,7,0,1,5,8.78128676,compositional,pos,True
6409,21,7,1,1,5,9.39877443,compositional,odd,True
6410,21,7,2,1,5,8.5935281,compositional,oddpos,True
6411,21,7,0,2,5,8.55284283,compositional,pos,True
6412,21,7,1,2,5,9.31396824,compositional,odd,True
6413,21,7,2,2,5,8.85212092,compositional,oddpos,True
6414,21,7,0,3,5,8.86955557,compositional,pos,True
6415,21,7,1,3,5,9.58918281,compositional,odd,True
6416,21,7,2,3,5,8.83500183,compositional,oddpos,True
6417,21,7,0,4,5,8.64375896,compositional,pos,True
6418,21,7,1,4,5,9.48779632,compositional,odd,True
6419,21,7,2,4,5,8.79847887,compositional,oddpos,True
6420,21,8,0,0,5,1.20704211,compositional,neg,True
6421,21,8,1,0,0,6.44144603,compositional,even,True
6422,21,8,2,0,0,6.7385113,compositional,evenneg,True
6423,21,8,0,1,0,3.47037997,compositional,neg,True
6424,21,8,1,1,0,6.56529047,compositional,even,True
6425,21,8,2,1,0,6.42730458,compositional,evenneg,True
6426,21,8,0,2,2,2.68617457,compositional,neg,True
6427,21,8,1,2,0,6.52397143,compositional,even,True
6428,21,8,2,2,0,6.51368143,compositional,evenneg,True
6429,21,8,0,3,4,2.26935514,compositional,neg,True
6430,21,8,1,3,0,6.52947775,compositional,even,True
6431,21,8,2,3,0,6.7185384,compositional,evenneg,True
6432,21,8,0,4,0,3.39874773,compositional,neg,True
6433,21,8,1,4,0,6.57712754,compositional,even,True
6434,21,8,2,4,0,6.50451696,compositional,evenneg,True
6435,21,9,0,0,0,5.94209134,compositional,neg,True
6436,21,9,1,0,0,3.32147836,compositional,even,True
6437,21,9,2,0,0,3.33897131,compositional,evenneg,True
6438,21,9,0,1,5,1.0245101,compositional,neg,True
6439,21,9,1,1,0,3.49450921,compositional,even,True
6440,21,9,2,1,0,3.32560738,compositional,evenneg,True
6441,21,9,0,2,0,5.82863841,compositional,neg,True
6442,21,9,1,2,5,1.92833706,compositional,even,True
6443,21,9,2,2,0,3.40873375,compositional,evenneg,True
6444,21,9,0,3,0,6.01180429,compositional,neg,True
6445,21,9,1,3,0,3.43097121,compositional,even,True
6446,21,9,2,3,0,3.26202259,compositional,evenneg,True
6447,21,9,0,4,0,5.91059432,compositional,neg,True
6448,21,9,1,4,0,3.37293605,compositional,even,True
6449,21,9,2,4,0,3.41557187,compositional,evenneg,True
6450,21,10,0,0,0,7.89753644,compositional,neg,True
6451,21,10,1,0,0,1.64275308,compositional,odd,True
6452,21,10,2,0,5,4.36074549,compositional,oddneg,True
6453,21,10,0,1,0,7.73842868,compositional,neg,True
6454,21,10,1,1,0,1.52806849,compositional,odd,True
6455,21,10,2,1,0,1.58791134,compositional,oddneg,True
6456,21,10,0,2,0,7.95233013,compositional,neg,True
6457,21,10,1,2,5,7.90878731,compositional,odd,True
6458,21,10,2,2,5,4.25187966,compositional,oddneg,True
6459,21,10,0,3,0,7.70566317,compositional,neg,True
6460,21,10,1,3,5,7.94557446,compositional,odd,True
6461,21,10,2,3,5,4.4598882,compositional,oddneg,True
6462,21,10,0,4,0,7.80300006,compositional,neg,True
6463,21,10,1,4,5,8.09254132,compositional,odd,True
6464,21,10,2,4,5,4.36056625,compositional,oddneg,True
6465,21,11,0,0,5,7.19030288,compositional,pos,True
6466,21,11,1,0,5,5.83165242,compositional,odd,True
6467,21,11,2,0,5,7.27563097,compositional,oddpos,True
6468,21,11,0,1,5,7.19908334,compositional,pos,True
6469,21,11,1,1,5,5.75465469,compositional,odd,True
6470,21,11,2,1,5,7.19459295,compositional,oddpos,True
6471,21,11,0,2,5,7.22890213,compositional,pos,True
6472,21,11,1,2,5,5.74814701,compositional,odd,True
6473,21,11,2,2,5,7.07393956,compositional,oddpos,True
6474,21,11,0,3,5,7.21183454,compositional,pos,True
6475,21,11,1,3,5,5.52176342,compositional,odd,True
6476,21,11,2,3,5,7.17785989,compositional,oddpos,True
6477,21,11,0,4,5,7.25494023,compositional,pos,True
6478,21,11,1,4,5,5.77208498,compositional,odd,True
6479,21,11,2,4,5,7.24081289,compositional,oddpos,True
6480,21,12,0,0,0,3.85262696,compositional,pos,True
6481,21,12,1,0,5,9.43490458,compositional,odd,True
6482,21,12,2,0,5,6.20400454,compositional,oddpos,True
6483,21,12,0,1,5,6.34327469,compositional,pos,True
6484,21,12,1,1,5,9.42169389,compositional,odd,True
6485,21,12,2,1,5,6.04703992,compositional,oddpos,True
6486,21,12,0,2,5,6.20289244,compositional,pos,True
6487,21,12,1,2,5,9.22845172,compositional,odd,True
6488,21,12,2,2,5,6.27704993,compositional,oddpos,True
6489,21,12,0,3,5,6.3186939,compositional,pos,True
6490,21,12,1,3,5,9.39547053,compositional,odd,True
6491,21,12,2,3,5,6.11223892,compositional,oddpos,True
6492,21,12,0,4,5,6.33391487,compositional,pos,True
6493,21,12,1,4,5,9.34550579,compositional,odd,True
6494,21,12,2,4,5,6.28106687,compositional,oddpos,True
6495,21,13,0,0,0,4.44193565,compositional,pos,True
6496,21,13,1,0,5,1.38332602,compositional,even,True
6497,21,13,2,0,0,5.63259059,compositional,evenpos,True
6498,21,13,0,1,5,7.75165694,compositional,pos,True
6499,21,13,1,1,5,1.35935824,compositional,even,True
6500,21,13,2,1,0,5.73225946,compositional,evenpos,True
6501,21,13,0,2,5,7.695479,compositional,pos,True
6502,21,13,1,2,0,5.82620786,compositional,even,True
6503,21,13,2,2,0,5.59339217,compositional,evenpos,True
6504,21,13,0,3,5,7.76151934,compositional,pos,True
6505,21,13,1,3,0,5.76864908,compositional,even,True
6506,21,13,2,3,0,5.85710309,compositional,evenpos,True
6507,21,13,0,4,5,7.6659506,compositional,pos,True
6508,21,13,1,4,0,5.6611618,compositional,even,True
6509,21,13,2,4,0,5.73532706,compositional,evenpos,True
6510,21,14,0,0,0,4.22019292,compositional,neg,True
6511,21,14,1,0,0,1.89110082,compositional,odd,True
6512,21,14,2,0,5,0.63936786,compositional,oddneg,True
6513,21,14,0,1,5,0.61593897,compositional,neg,True
6514,21,14,1,1,5,5.4347496,compositional,odd,True
6515,21,14,2,1,0,1.74126357,compositional,oddneg,True
6516,21,14,0,2,0,4.04641341,compositional,neg,True
6517,21,14,1,2,5,5.36511614,compositional,odd,True
6518,21,14,2,2,0,1.73611679,compositional,oddneg,True
6519,21,14,0,3,0,4.24333662,compositional,neg,True
6520,21,14,1,3,5,5.32461897,compositional,odd,True
6521,21,14,2,3,0,1.77063867,compositional,oddneg,True
6522,21,14,0,4,0,4.05980071,compositional,neg,True
6523,21,14,1,4,5,5.39929039,compositional,odd,True
6524,21,14,2,4,0,1.63223894,compositional,oddneg,True
6525,21,15,0,0,0,3.23442594,compositional,pos,True
6526,21,15,1,0,5,0.54913388,compositional,even,True
6527,21,15,2,0,0,5.77587379,compositional,evenpos,True
6528,21,15,0,1,5,5.76109424,compositional,pos,True
6529,21,15,1,1,0,5.8894088,compositional,even,True
6530,21,15,2,1,0,5.82776396,compositional,evenpos,True
6531,21,15,0,2,5,5.58835923,compositional,pos,True
6532,21,15,1,2,0,5.78066282,compositional,even,True
6533,21,15,2,2,0,5.82269369,compositional,evenpos,True
6534,21,15,0,3,5,5.72027809,compositional,pos,True
6535,21,15,1,3,0,5.82467903,compositional,even,True
6536,21,15,2,3,0,5.72896077,compositional,evenpos,True
6537,21,15,0,4,5,5.61108292,compositional,pos,True
6538,21,15,1,4,0,5.8197754,compositional,even,True
6539,21,15,2,4,0,5.65533572,compositional,evenpos,True
6540,21,16,0,0,0,4.30667714,compositional,neg,True
6541,21,16,1,0,5,11.25225064,compositional,odd,True
6542,21,16,2,0,5,0.41695163,compositional,oddneg,True
6543,21,16,0,1,5,0.36846138,compositional,neg,True
6544,21,16,1,1,5,10.96656106,compositional,odd,True
6545,21,16,2,1,0,4.04152811,compositional,oddneg,True
6546,21,16,0,2,0,4.35492848,compositional,neg,True
6547,21,16,1,2,5,11.27348688,compositional,odd,True
6548,21,16,2,2,5,0.31302608,compositional,oddneg,True
6549,21,16,0,3,0,4.37715152,compositional,neg,True
6550,21,16,1,3,5,11.24527771,compositional,odd,True
6551,21,16,2,3,0,4.09454269,compositional,oddneg,True
6552,21,16,0,4,0,4.39723416,compositional,neg,True
6553,21,16,1,4,5,11.25400654,compositional,odd,True
6554,21,16,2,4,0,4.11676565,compositional,oddneg,True
6555,21,17,0,0,5,7.67975968,compositional,pos,True
6556,21,17,1,0,5,11.08521096,compositional,odd,True
6557,21,17,2,0,5,7.61469976,compositional,oddpos,True
6558,21,17,0,1,5,7.42717685,compositional,pos,True
6559,21,17,1,1,5,11.0262734,compositional,odd,True
6560,21,17,2,1,5,7.35654526,compositional,oddpos,True
6561,21,17,0,2,5,7.60298152,compositional,pos,True
6562,21,17,1,2,5,10.88415917,compositional,odd,True
6563,21,17,2,2,5,7.45170621,compositional,oddpos,True
6564,21,17,0,3,5,7.79685461,compositional,pos,True
6565,21,17,1,3,5,10.91250661,compositional,odd,True
6566,21,17,2,3,5,7.64469267,compositional,oddpos,True
6567,21,17,0,4,5,7.61466563,compositional,pos,True
6568,21,17,1,4,5,10.99660522,compositional,odd,True
6569,21,17,2,4,5,7.50805167,compositional,oddpos,True
6570,21,18,0,0,5,3.74556968,compositional,neg,True
6571,21,18,1,0,0,8.24680187,compositional,even,True
6572,21,18,2,0,0,8.40373867,compositional,evenneg,True
6573,21,18,0,1,0,6.58981776,compositional,neg,True
6574,21,18,1,1,0,8.48409327,compositional,even,True
6575,21,18,2,1,0,8.37900881,compositional,evenneg,True
6576,21,18,0,2,0,6.74736023,compositional,neg,True
6577,21,18,1,2,0,8.47520524,compositional,even,True
6578,21,18,2,2,0,8.47561743,compositional,evenneg,True
6579,21,18,0,3,0,6.73919021,compositional,neg,True
6580,21,18,1,3,0,8.5206672,compositional,even,True
6581,21,18,2,3,0,8.35680549,compositional,evenneg,True
6582,21,18,0,4,0,6.54048606,compositional,neg,True
6583,21,18,1,4,0,8.39190384,compositional,even,True
6584,21,18,2,4,0,8.50864402,compositional,evenneg,True
6585,21,19,0,0,0,0.0,compositional,pos,True
6586,21,19,1,0,5,1.52911797,compositional,even,True
6587,21,19,2,0,0,8.05561828,compositional,evenpos,True
6588,21,19,0,1,5,4.13589143,compositional,pos,True
6589,21,19,1,1,0,8.26857584,compositional,even,True
6590,21,19,2,1,0,8.05604215,compositional,evenpos,True
6591,21,19,0,2,5,4.1596369,compositional,pos,True
6592,21,19,1,2,0,8.14758158,compositional,even,True
6593,21,19,2,2,0,8.39959267,compositional,evenpos,True
6594,21,19,0,3,5,4.33772899,compositional,pos,True
6595,21,19,1,3,0,8.15704946,compositional,even,True
6596,21,19,2,3,0,8.14695422,compositional,evenpos,True
6597,21,19,0,4,5,4.21133903,compositional,pos,True
6598,21,19,1,4,0,8.12038453,compositional,even,True
6599,21,19,2,4,0,8.09855411,compositional,evenpos,True
6600,22,0,0,0,2,3.04346574,compositional,pos,True
6601,22,0,1,0,0,4.27804577,compositional,odd,True
6602,22,0,2,0,1,1.98009392,compositional,posodd,True
6603,22,0,0,1,3,3.93365819,compositional,pos,True
6604,22,0,1,1,5,7.93517258,compositional,odd,True
6605,22,0,2,1,4,3.39551581,compositional,posodd,True
6606,22,0,0,2,4,4.48711914,compositional,pos,True
6607,22,0,1,2,4,3.18730707,compositional,odd,True
6608,22,0,2,2,3,7.30873129,compositional,posodd,True
6609,22,0,0,3,5,5.56692363,compositional,pos,True
6610,22,0,1,3,3,7.35197768,compositional,odd,True
6611,22,0,2,3,0,3.23885093,compositional,posodd,True
6612,22,0,0,4,1,2.11672217,compositional,pos,True
6613,22,0,1,4,2,3.58015133,compositional,odd,True
6614,22,0,2,4,5,7.83715269,compositional,posodd,True
6615,22,1,0,0,0,5.99932969,compositional,neg,True
6616,22,1,1,0,5,8.07324317,compositional,odd,True
6617,22,1,2,0,5,8.20164157,compositional,negodd,True
6618,22,1,0,1,4,2.66055846,compositional,neg,True
6619,22,1,1,1,4,1.93027554,compositional,odd,True
6620,22,1,2,1,5,8.02847809,compositional,negodd,True
6621,22,1,0,2,0,6.06287401,compositional,neg,True
6622,22,1,1,2,2,1.42841026,compositional,odd,True
6623,22,1,2,2,5,8.02738118,compositional,negodd,True
6624,22,1,0,3,0,6.05953637,compositional,neg,True
6625,22,1,1,3,5,8.23826653,compositional,odd,True
6626,22,1,2,3,5,8.1623454,compositional,negodd,True
6627,22,1,0,4,0,6.1005352,compositional,neg,True
6628,22,1,1,4,5,8.12522651,compositional,odd,True
6629,22,1,2,4,5,8.02146552,compositional,negodd,True
6630,22,2,0,0,0,8.64952667,compositional,neg,True
6631,22,2,1,0,5,1.23964251,compositional,even,True
6632,22,2,2,0,0,8.66257427,compositional,negeven,True
6633,22,2,0,1,0,8.75295994,compositional,neg,True
6634,22,2,1,1,0,6.18777543,compositional,even,True
6635,22,2,2,1,0,8.70040448,compositional,negeven,True
6636,22,2,0,2,0,8.72520227,compositional,neg,True
6637,22,2,1,2,1,0.17868543,compositional,even,True
6638,22,2,2,2,0,8.80067244,compositional,negeven,True
6639,22,2,0,3,0,8.57858276,compositional,neg,True
6640,22,2,1,3,2,6.79391849,compositional,even,True
6641,22,2,2,3,0,8.83538481,compositional,negeven,True
6642,22,2,0,4,0,8.74794153,compositional,neg,True
6643,22,2,1,4,3,1.24431347,compositional,even,True
6644,22,2,2,4,0,8.7501402,compositional,negeven,True
6645,22,3,0,0,3,2.4955631,compositional,neg,True
6646,22,3,1,0,5,6.35624487,compositional,odd,True
6647,22,3,2,0,5,6.33078631,compositional,negodd,True
6648,22,3,0,1,2,3.85319243,compositional,neg,True
6649,22,3,1,1,0,1.15629046,compositional,odd,True
6650,22,3,2,1,0,5.41876363,compositional,negodd,True
6651,22,3,0,2,0,5.76414186,compositional,neg,True
6652,22,3,1,2,4,0.35708936,compositional,odd,True
6653,22,3,2,2,5,6.28715695,compositional,negodd,True
6654,22,3,0,3,1,4.10196992,compositional,neg,True
6655,22,3,1,3,1,5.02108967,compositional,odd,True
6656,22,3,2,3,5,6.30976784,compositional,negodd,True
6657,22,3,0,4,0,5.40204716,compositional,neg,True
6658,22,3,1,4,5,6.29161184,compositional,odd,True
6659,22,3,2,4,5,6.30319816,compositional,negodd,True
6660,22,4,0,0,1,7.13104604,compositional,neg,True
6661,22,4,1,0,5,1.20659544,compositional,even,True
6662,22,4,2,0,0,7.96122907,compositional,negeven,True
6663,22,4,0,1,0,7.71413694,compositional,neg,True
6664,22,4,1,1,0,7.53114819,compositional,even,True
6665,22,4,2,1,0,7.91737128,compositional,negeven,True
6666,22,4,0,2,0,7.93671968,compositional,neg,True
6667,22,4,1,2,0,7.68613901,compositional,even,True
6668,22,4,2,2,0,7.77419581,compositional,negeven,True
6669,22,4,0,3,0,7.71010298,compositional,neg,True
6670,22,4,1,3,0,7.66205589,compositional,even,True
6671,22,4,2,3,0,7.93309125,compositional,negeven,True
6672,22,4,0,4,0,7.91473909,compositional,neg,True
6673,22,4,1,4,0,7.68868438,compositional,even,True
6674,22,4,2,4,0,7.85713506,compositional,negeven,True
6675,22,5,0,0,3,4.37884365,compositional,neg,True
6676,22,5,1,0,5,1.63270823,compositional,even,True
6677,22,5,2,0,0,6.89596649,compositional,negeven,True
6678,22,5,0,1,0,6.82684953,compositional,neg,True
6679,22,5,1,1,0,7.26900828,compositional,even,True
6680,22,5,2,1,0,6.76678413,compositional,negeven,True
6681,22,5,0,2,0,6.85804451,compositional,neg,True
6682,22,5,1,2,0,7.01215629,compositional,even,True
6683,22,5,2,2,0,6.78497265,compositional,negeven,True
6684,22,5,0,3,1,5.72243173,compositional,neg,True
6685,22,5,1,3,0,6.86077592,compositional,even,True
6686,22,5,2,3,0,6.65039557,compositional,negeven,True
6687,22,5,0,4,0,6.85996774,compositional,neg,True
6688,22,5,1,4,0,7.03916982,compositional,even,True
6689,22,5,2,4,0,6.74496901,compositional,negeven,True
6690,22,6,0,0,3,3.59046009,compositional,neg,True
6691,22,6,1,0,0,7.945423,compositional,even,True
6692,22,6,2,0,0,6.81559047,compositional,negeven,True
6693,22,6,0,1,0,6.99694064,compositional,neg,True
6694,22,6,1,1,1,2.16974587,compositional,even,True
6695,22,6,2,1,0,6.69456176,compositional,negeven,True
6696,22,6,0,2,0,6.65845941,compositional,neg,True
6697,22,6,1,2,0,8.03300281,compositional,even,True
6698,22,6,2,2,0,6.84825241,compositional,negeven,True
6699,22,6,0,3,0,6.65117979,compositional,neg,True
6700,22,6,1,3,0,7.7918634,compositional,even,True
6701,22,6,2,3,0,6.75557208,compositional,negeven,True
6702,22,6,0,4,0,6.66071927,compositional,neg,True
6703,22,6,1,4,0,7.95751098,compositional,even,True
6704,22,6,2,4,0,6.95908882,compositional,negeven,True
6705,22,7,0,0,5,2.32061874,compositional,neg,True
6706,22,7,1,0,5,5.01270988,compositional,odd,True
6707,22,7,2,0,1,5.91214961,compositional,negodd,True
6708,22,7,0,1,0,7.11249533,compositional,neg,True
6709,22,7,1,1,4,0.35259154,compositional,odd,True
6710,22,7,2,1,1,5.83227084,compositional,negodd,True
6711,22,7,0,2,1,6.18187196,compositional,neg,True
6712,22,7,1,2,0,1.52969669,compositional,odd,True
6713,22,7,2,2,1,6.02670854,compositional,negodd,True
6714,22,7,0,3,2,5.30084324,compositional,neg,True
6715,22,7,1,3,1,5.86560611,compositional,odd,True
6716,22,7,2,3,1,5.90058331,compositional,negodd,True
6717,22,7,0,4,0,7.27451385,compositional,neg,True
6718,22,7,1,4,1,6.11112966,compositional,odd,True
6719,22,7,2,4,1,6.04599521,compositional,negodd,True
6720,22,8,0,0,0,2.75065238,compositional,pos,True
6721,22,8,1,0,1,4.59828274,compositional,odd,True
6722,22,8,2,0,1,3.44311594,compositional,posodd,True
6723,22,8,0,1,5,7.78193036,compositional,pos,True
6724,22,8,1,1,0,1.73588046,compositional,odd,True
6725,22,8,2,1,0,2.92930515,compositional,posodd,True
6726,22,8,0,2,5,7.70166876,compositional,pos,True
6727,22,8,1,2,5,4.55989891,compositional,odd,True
6728,22,8,2,2,2,4.10502498,compositional,posodd,True
6729,22,8,0,3,5,7.98660298,compositional,pos,True
6730,22,8,1,3,4,1.64833052,compositional,odd,True
6731,22,8,2,3,2,4.08595744,compositional,posodd,True
6732,22,8,0,4,5,7.69285847,compositional,pos,True
6733,22,8,1,4,3,5.17069965,compositional,odd,True
6734,22,8,2,4,3,5.02673661,compositional,posodd,True
6735,22,9,0,0,5,7.43289607,compositional,pos,True
6736,22,9,1,0,2,6.89774602,compositional,even,True
6737,22,9,2,0,2,5.32664137,compositional,poseven,True
6738,22,9,0,1,0,3.757681,compositional,pos,True
6739,22,9,1,1,2,6.88101518,compositional,even,True
6740,22,9,2,1,4,5.92436656,compositional,poseven,True
6741,22,9,0,2,5,7.48181549,compositional,pos,True
6742,22,9,1,2,2,6.75554954,compositional,even,True
6743,22,9,2,2,4,6.01304561,compositional,poseven,True
6744,22,9,0,3,5,7.34382552,compositional,pos,True
6745,22,9,1,3,2,6.95858417,compositional,even,True
