subject_id,age,age_group,sex,task,trial,choice,correct_choice,correct,block,factor_structure_type,condition,category,object,all_features,feature1,feature2,feature3
26,19,young,female,0,61,f,f,1,0,type_i,1,0,Small White Square,"[np.int64(0), np.int64(0), np.int64(1)]",0,0,1
26,19,young,female,0,62,j,j,1,0,type_i,1,1,Big Black Triangle,"[np.int64(1), np.int64(1), np.int64(0)]",1,1,0
26,19,young,female,0,63,f,j,0,0,type_i,1,1,Big White Triangle,"[np.int64(1), np.int64(0), np.int64(0)]",1,0,0
26,19,young,female,0,64,j,j,1,0,type_i,1,1,Small White Triangle,"[np.int64(0), np.int64(0), np.int64(0)]",0,0,0
26,19,young,female,0,65,f,f,1,0,type_i,1,0,Big White Square,"[np.int64(1), np.int64(0), np.int64(1)]",1,0,1
26,19,young,female,0,66,j,j,1,0,type_i,1,1,Big White Triangle,"[np.int64(1), np.int64(0), np.int64(0)]",1,0,0
26,19,young,female,0,67,f,f,1,0,type_i,1,0,Big White Square,"[np.int64(1), np.int64(0), np.int64(1)]",1,0,1
26,19,young,female,0,68,j,j,1,0,type_i,1,1,Small Black Triangle,"[np.int64(0), np.int64(1), np.int64(0)]",0,1,0
26,19,young,female,0,69,j,j,1,0,type_i,1,1,Small Black Triangle,"[np.int64(0), np.int64(1), np.int64(0)]",0,1,0
26,19,young,female,0,70,j,j,1,0,type_i,1,1,Big Black Triangle,"[np.int64(1), np.int64(1), np.int64(0)]",1,1,0
26,19,young,female,0,71,f,f,1,0,type_i,1,0,Small White Square,"[np.int64(0), np.int64(0), np.int64(1)]",0,0,1
26,19,young,female,0,72,j,j,1,0,type_i,1,1,Small White Triangle,"[np.int64(0), np.int64(0), np.int64(0)]",0,0,0
26,19,young,female,0,73,f,f,1,0,type_i,1,0,Small White Square,"[np.int64(0), np.int64(0), np.int64(1)]",0,0,1
26,19,young,female,0,74,f,f,1,0,type_i,1,0,Small Black Square,"[np.int64(0), np.int64(1), np.int64(1)]",0,1,1
26,19,young,female,0,75,f,f,1,0,type_i,1,0,Small Black Square,"[np.int64(0), np.int64(1), np.int64(1)]",0,1,1
26,19,young,female,0,76,j,j,1,0,type_i,1,1,Big Black Triangle,"[np.int64(1), np.int64(1), np.int64(0)]",1,1,0
26,19,young,female,0,77,f,f,1,0,type_i,1,0,Big Black Square,"[np.int64(1), np.int64(1), np.int64(1)]",1,1,1
26,19,young,female,0,78,f,f,1,0,type_i,1,0,Big Black Square,"[np.int64(1), np.int64(1), np.int64(1)]",1,1,1
26,19,young,female,0,79,j,j,1,0,type_i,1,1,Big White Triangle,"[np.int64(1), np.int64(0), np.int64(0)]",1,0,0
26,19,young,female,0,80,j,j,1,0,type_i,1,1,Small White Triangle,"[np.int64(0), np.int64(0), np.int64(0)]",0,0,0
26,19,young,female,0,81,j,j,1,0,type_i,1,1,Big Black Triangle,"[np.int64(1), np.int64(1), np.int64(0)]",1,1,0
26,19,young,female,0,82,j,j,1,0,type_i,1,1,Big Black Triangle,"[np.int64(1), np.int64(1), np.int64(0)]",1,1,0
26,19,young,female,0,83,f,f,1,0,type_i,1,0,Big White Square,"[np.int64(1), np.int64(0), np.int64(1)]",1,0,1
26,19,young,female,0,84,f,f,1,0,type_i,1,0,Small White Square,"[np.int64(0), np.int64(0), np.int64(1)]",0,0,1
26,19,young,female,0,85,j,j,1,0,type_i,1,1,Small White Triangle,"[np.int64(0), np.int64(0), np.int64(0)]",0,0,0
26,19,young,female,0,86,f,f,1,0,type_i,1,0,Big Black Square,"[np.int64(1), np.int64(1), np.int64(1)]",1,1,1
26,19,young,female,0,87,f,f,1,0,type_i,1,0,Big Black Square,"[np.int64(1), np.int64(1), np.int64(1)]",1,1,1
26,19,young,female,0,88,f,f,1,0,type_i,1,0,Small Black Square,"[np.int64(0), np.int64(1), np.int64(1)]",0,1,1
26,19,young,female,0,89,f,f,1,0,type_i,1,0,Small White Square,"[np.int64(0), np.int64(0), np.int64(1)]",0,0,1
26,19,young,female,0,90,j,j,1,0,type_i,1,1,Small Black Triangle,"[np.int64(0), np.int64(1), np.int64(0)]",0,1,0
26,19,young,female,0,91,f,f,1,0,type_i,1,0,Small Black Square,"[np.int64(0), np.int64(1), np.int64(1)]",0,1,1
26,19,young,female,0,92,j,j,1,0,type_i,1,1,Small Black Triangle,"[np.int64(0), np.int64(1), np.int64(0)]",0,1,0
26,19,young,female,0,93,j,j,1,0,type_i,1,1,Big White Triangle,"[np.int64(1), np.int64(0), np.int64(0)]",1,0,0
26,19,young,female,0,94,j,j,1,0,type_i,1,1,Big White Triangle,"[np.int64(1), np.int64(0), np.int64(0)]",1,0,0
26,19,young,female,0,95,f,f,1,0,type_i,1,0,Big White Square,"[np.int64(1), np.int64(0), np.int64(1)]",1,0,1
26,19,young,female,0,96,j,j,1,1,type_iii,3,1,Small Black Square,"[np.int64(0), np.int64(1), np.int64(1)]",0,1,1
26,19,young,female,0,97,j,j,1,1,type_iii,3,1,Big Black Triangle,"[np.int64(1), np.int64(1), np.int64(0)]",1,1,0
26,19,young,female,0,98,f,f,1,1,type_iii,3,0,Small White Triangle,"[np.int64(0), np.int64(0), np.int64(0)]",0,0,0
26,19,young,female,0,99,j,j,1,1,type_iii,3,1,Small Black Triangle,"[np.int64(0), np.int64(1), np.int64(0)]",0,1,0
26,19,young,female,0,100,f,j,0,1,type_iii,3,1,Small White Square,"[np.int64(0), np.int64(0), np.int64(1)]",0,0,1
26,19,young,female,0,101,j,f,0,1,type_iii,3,0,Big White Square,"[np.int64(1), np.int64(0), np.int64(1)]",1,0,1
26,19,young,female,0,102,j,f,0,1,type_iii,3,0,Big Black Square,"[np.int64(1), np.int64(1), np.int64(1)]",1,1,1
26,19,young,female,0,103,f,f,1,1,type_iii,3,0,Big White Triangle,"[np.int64(1), np.int64(0), np.int64(0)]",1,0,0
26,19,young,female,0,104,f,f,1,1,type_iii,3,0,Big White Triangle,"[np.int64(1), np.int64(0), np.int64(0)]",1,0,0
26,19,young,female,0,105,j,f,0,1,type_iii,3,0,Small White Triangle,"[np.int64(0), np.int64(0), np.int64(0)]",0,0,0
26,19,young,female,0,106,f,j,0,1,type_iii,3,1,Small Black Square,"[np.int64(0), np.int64(1), np.int64(1)]",0,1,1
26,19,young,female,0,107,j,j,1,1,type_iii,3,1,Small Black Triangle,"[np.int64(0), np.int64(1), np.int64(0)]",0,1,0
26,19,young,female,0,108,f,f,1,1,type_iii,3,0,Big White Square,"[np.int64(1), np.int64(0), np.int64(1)]",1,0,1
26,19,young,female,0,109,f,f,1,1,type_iii,3,0,Big Black Square,"[np.int64(1), np.int64(1), np.int64(1)]",1,1,1
26,19,young,female,0,110,j,j,1,1,type_iii,3,1,Big Black Triangle,"[np.int64(1), np.int64(1), np.int64(0)]",1,1,0
26,19,young,female,0,111,j,j,1,1,type_iii,3,1,Small White Square,"[np.int64(0), np.int64(0), np.int64(1)]",0,0,1
26,19,young,female,0,112,j,j,1,1,type_iii,3,1,Small Black Triangle,"[np.int64(0), np.int64(1), np.int64(0)]",0,1,0
26,19,young,female,0,113,f,f,1,1,type_iii,3,0,Big White Square,"[np.int64(1), np.int64(0), np.int64(1)]",1,0,1
26,19,young,female,0,114,f,f,1,1,type_iii,3,0,Big Black Square,"[np.int64(1), np.int64(1), np.int64(1)]",1,1,1
26,19,young,female,0,115,j,j,1,1,type_iii,3,1,Small Black Square,"[np.int64(0), np.int64(1), np.int64(1)]",0,1,1
26,19,young,female,0,116,f,f,1,1,type_iii,3,0,Big White Triangle,"[np.int64(1), np.int64(0), np.int64(0)]",1,0,0
26,19,young,female,0,117,j,f,0,1,type_iii,3,0,Small White Triangle,"[np.int64(0), np.int64(0), np.int64(0)]",0,0,0
26,19,young,female,0,118,f,j,0,1,type_iii,3,1,Big Black Triangle,"[np.int64(1), np.int64(1), np.int64(0)]",1,1,0
26,19,young,female,0,119,j,j,1,1,type_iii,3,1,Small White Square,"[np.int64(0), np.int64(0), np.int64(1)]",0,0,1
26,19,young,female,0,120,j,j,1,1,type_iii,3,1,Small Black Triangle,"[np.int64(0), np.int64(1), np.int64(0)]",0,1,0
26,19,young,female,0,121,f,j,0,1,type_iii,3,1,Big Black Triangle,"[np.int64(1), np.int64(1), np.int64(0)]",1,1,0
26,19,young,female,0,122,j,f,0,1,type_iii,3,0,Small White Triangle,"[np.int64(0), np.int64(0), np.int64(0)]",0,0,0
26,19,young,female,0,123,f,f,1,1,type_iii,3,0,Big White Triangle,"[np.int64(1), np.int64(0), np.int64(0)]",1,0,0
26,19,young,female,0,124,j,j,1,1,type_iii,3,1,Small Black Square,"[np.int64(0), np.int64(1), np.int64(1)]",0,1,1
26,19,young,female,0,125,f,f,1,1,type_iii,3,0,Big White Square,"[np.int64(1), np.int64(0), np.int64(1)]",1,0,1
26,19,young,female,0,126,f,f,1,1,type_iii,3,0,Big Black Square,"[np.int64(1), np.int64(1), np.int64(1)]",1,1,1
26,19,young,female,0,127,j,j,1,1,type_iii,3,1,Small White Square,"[np.int64(0), np.int64(0), np.int64(1)]",0,0,1
26,19,young,female,0,128,j,j,1,1,type_iii,3,1,Big Black Triangle,"[np.int64(1), np.int64(1), np.int64(0)]",1,1,0
26,19,young,female,0,129,j,j,1,1,type_iii,3,1,Small White Square,"[np.int64(0), np.int64(0), np.int64(1)]",0,0,1
26,19,young,female,0,130,j,j,1,1,type_iii,3,1,Small Black Square,"[np.int64(0), np.int64(1), np.int64(1)]",0,1,1
26,19,young,female,0,131,j,j,1,1,type_iii,3,1,Small Black Triangle,"[np.int64(0), np.int64(1), np.int64(0)]",0,1,0
26,19,young,female,0,132,f,f,1,1,type_iii,3,0,Big White Square,"[np.int64(1), np.int64(0), np.int64(1)]",1,0,1
26,19,young,female,0,133,j,f,0,1,type_iii,3,0,Small White Triangle,"[np.int64(0), np.int64(0), np.int64(0)]",0,0,0
26,19,young,female,0,134,j,j,1,1,type_iii,3,1,Big Black Triangle,"[np.int64(1), np.int64(1), np.int64(0)]",1,1,0
26,19,young,female,0,135,f,f,1,1,type_iii,3,0,Big White Square,"[np.int64(1), np.int64(0), np.int64(1)]",1,0,1
26,19,young,female,0,136,j,j,1,1,type_iii,3,1,Small Black Square,"[np.int64(0), np.int64(1), np.int64(1)]",0,1,1
26,19,young,female,0,137,j,j,1,1,type_iii,3,1,Small White Square,"[np.int64(0), np.int64(0), np.int64(1)]",0,0,1
26,19,young,female,0,138,f,j,0,1,type_iii,3,1,Small Black Triangle,"[np.int64(0), np.int64(1), np.int64(0)]",0,1,0
26,19,young,female,0,139,f,f,1,1,type_iii,3,0,Big White Triangle,"[np.int64(1), np.int64(0), np.int64(0)]",1,0,0
26,19,young,female,0,140,f,f,1,1,type_iii,3,0,Big Black Square,"[np.int64(1), np.int64(1), np.int64(1)]",1,1,1
26,19,young,female,0,141,f,f,1,1,type_iii,3,0,Big White Triangle,"[np.int64(1), np.int64(0), np.int64(0)]",1,0,0
26,19,young,female,0,142,f,f,1,1,type_iii,3,0,Big Black Square,"[np.int64(1), np.int64(1), np.int64(1)]",1,1,1
26,19,young,female,0,143,j,f,0,1,type_iii,3,0,Small White Triangle,"[np.int64(0), np.int64(0), np.int64(0)]",0,0,0
26,19,young,female,0,144,j,j,1,1,type_iii,3,1,Small Black Triangle,"[np.int64(0), np.int64(1), np.int64(0)]",0,1,0
26,19,young,female,0,145,f,j,0,1,type_iii,3,1,Big Black Triangle,"[np.int64(1), np.int64(1), np.int64(0)]",1,1,0
26,19,young,female,0,146,f,f,1,1,type_iii,3,0,Big White Square,"[np.int64(1), np.int64(0), np.int64(1)]",1,0,1
26,19,young,female,0,147,f,f,1,1,type_iii,3,0,Big Black Square,"[np.int64(1), np.int64(1), np.int64(1)]",1,1,1
26,19,young,female,0,148,f,f,1,1,type_iii,3,0,Big White Triangle,"[np.int64(1), np.int64(0), np.int64(0)]",1,0,0
26,19,young,female,0,149,j,j,1,1,type_iii,3,1,Small White Square,"[np.int64(0), np.int64(0), np.int64(1)]",0,0,1
26,19,young,female,0,150,f,f,1,1,type_iii,3,0,Big White Triangle,"[np.int64(1), np.int64(0), np.int64(0)]",1,0,0
26,19,young,female,0,151,j,f,0,1,type_iii,3,0,Small White Triangle,"[np.int64(0), np.int64(0), np.int64(0)]",0,0,0
26,19,young,female,0,152,j,j,1,1,type_iii,3,1,Small White Square,"[np.int64(0), np.int64(0), np.int64(1)]",0,0,1
26,19,young,female,0,153,f,f,1,1,type_iii,3,0,Big White Square,"[np.int64(1), np.int64(0), np.int64(1)]",1,0,1
26,19,young,female,0,154,f,f,1,1,type_iii,3,0,Big Black Square,"[np.int64(1), np.int64(1), np.int64(1)]",1,1,1
26,19,young,female,0,155,j,j,1,1,type_iii,3,1,Small Black Square,"[np.int64(0), np.int64(1), np.int64(1)]",0,1,1
26,19,young,female,0,156,j,j,1,1,type_iii,3,1,Big Black Triangle,"[np.int64(1), np.int64(1), np.int64(0)]",1,1,0
26,19,young,female,0,157,f,f,1,1,type_iii,3,0,Small White Triangle,"[np.int64(0), np.int64(0), np.int64(0)]",0,0,0
26,19,young,female,0,158,j,j,1,1,type_iii,3,1,Small Black Triangle,"[np.int64(0), np.int64(1), np.int64(0)]",0,1,0
26,19,young,female,0,159,j,j,1,1,type_iii,3,1,Small Black Square,"[np.int64(0), np.int64(1), np.int64(1)]",0,1,1
26,19,young,female,0,160,f,f,1,1,type_iii,3,0,Big White Triangle,"[np.int64(1), np.int64(0), np.int64(0)]",1,0,0
26,19,young,female,0,161,j,j,1,1,type_iii,3,1,Small Black Triangle,"[np.int64(0), np.int64(1), np.int64(0)]",0,1,0
26,19,young,female,0,162,j,f,0,1,type_iii,3,0,Big White Triangle,"[np.int64(1), np.int64(0), np.int64(0)]",1,0,0
26,19,young,female,0,163,j,j,1,1,type_iii,3,1,Small White Square,"[np.int64(0), np.int64(0), np.int64(1)]",0,0,1
26,19,young,female,0,164,f,f,1,1,type_iii,3,0,Big White Square,"[np.int64(1), np.int64(0), np.int64(1)]",1,0,1
26,19,young,female,0,165,j,j,1,1,type_iii,3,1,Small Black Square,"[np.int64(0), np.int64(1), np.int64(1)]",0,1,1
26,19,young,female,0,166,j,f,0,1,type_iii,3,0,Small White Triangle,"[np.int64(0), np.int64(0), np.int64(0)]",0,0,0
26,19,young,female,0,167,f,f,1,1,type_iii,3,0,Big Black Square,"[np.int64(1), np.int64(1), np.int64(1)]",1,1,1
26,19,young,female,0,168,j,j,1,1,type_iii,3,1,Big Black Triangle,"[np.int64(1), np.int64(1), np.int64(0)]",1,1,0
26,19,young,female,0,169,j,j,1,1,type_iii,3,1,Small Black Square,"[np.int64(0), np.int64(1), np.int64(1)]",0,1,1
26,19,young,female,0,170,f,f,1,1,type_iii,3,0,Small White Triangle,"[np.int64(0), np.int64(0), np.int64(0)]",0,0,0
26,19,young,female,0,171,j,j,1,1,type_iii,3,1,Small White Square,"[np.int64(0), np.int64(0), np.int64(1)]",0,0,1
26,19,young,female,0,172,f,f,1,1,type_iii,3,0,Big White Square,"[np.int64(1), np.int64(0), np.int64(1)]",1,0,1
26,19,young,female,0,173,f,f,1,1,type_iii,3,0,Big Black Square,"[np.int64(1), np.int64(1), np.int64(1)]",1,1,1
26,19,young,female,0,174,f,j,0,1,type_iii,3,1,Small Black Triangle,"[np.int64(0), np.int64(1), np.int64(0)]",0,1,0
26,19,young,female,0,175,j,j,1,1,type_iii,3,1,Big Black Triangle,"[np.int64(1), np.int64(1), np.int64(0)]",1,1,0
26,19,young,female,0,176,f,f,1,1,type_iii,3,0,Small White Triangle,"[np.int64(0), np.int64(0), np.int64(0)]",0,0,0
26,19,young,female,0,177,f,f,1,1,type_iii,3,0,Small White Triangle,"[np.int64(0), np.int64(0), np.int64(0)]",0,0,0
26,19,young,female,0,178,f,f,1,1,type_iii,3,0,Big White Triangle,"[np.int64(1), np.int64(0), np.int64(0)]",1,0,0
26,19,young,female,0,179,j,j,1,1,type_iii,3,1,Big Black Triangle,"[np.int64(1), np.int64(1), np.int64(0)]",1,1,0
26,19,young,female,0,180,f,f,1,1,type_iii,3,0,Big White Square,"[np.int64(1), np.int64(0), np.int64(1)]",1,0,1
26,19,young,female,0,181,f,f,1,1,type_iii,3,0,Big Black Square,"[np.int64(1), np.int64(1), np.int64(1)]",1,1,1
26,19,young,female,0,182,f,f,1,1,type_iii,3,0,Big Black Square,"[np.int64(1), np.int64(1), np.int64(1)]",1,1,1
26,19,young,female,0,183,j,j,1,1,type_iii,3,1,Small White Square,"[np.int64(0), np.int64(0), np.int64(1)]",0,0,1
26,19,young,female,0,184,j,j,1,1,type_iii,3,1,Small White Square,"[np.int64(0), np.int64(0), np.int64(1)]",0,0,1
26,19,young,female,0,185,j,j,1,1,type_iii,3,1,Small Black Triangle,"[np.int64(0), np.int64(1), np.int64(0)]",0,1,0
26,19,young,female,0,186,f,f,1,1,type_iii,3,0,Big White Triangle,"[np.int64(1), np.int64(0), np.int64(0)]",1,0,0
26,19,young,female,0,187,j,j,1,1,type_iii,3,1,Small Black Square,"[np.int64(0), np.int64(1), np.int64(1)]",0,1,1
26,19,young,female,0,188,j,j,1,1,type_iii,3,1,Small Black Triangle,"[np.int64(0), np.int64(1), np.int64(0)]",0,1,0
26,19,young,female,0,189,j,j,1,1,type_iii,3,1,Big Black Triangle,"[np.int64(1), np.int64(1), np.int64(0)]",1,1,0
26,19,young,female,0,190,f,f,1,1,type_iii,3,0,Big White Square,"[np.int64(1), np.int64(0), np.int64(1)]",1,0,1
26,19,young,female,0,191,j,j,1,1,type_iii,3,1,Small Black Square,"[np.int64(0), np.int64(1), np.int64(1)]",0,1,1
26,19,young,female,0,192,f,j,0,2,type_ii,2,1,Big White Triangle,"[np.int64(1), np.int64(0), np.int64(0)]",1,0,0
26,19,young,female,0,193,j,f,0,2,type_ii,2,0,Big Black Triangle,"[np.int64(1), np.int64(1), np.int64(0)]",1,1,0
26,19,young,female,0,194,f,j,0,2,type_ii,2,1,Small Black Square,"[np.int64(0), np.int64(1), np.int64(1)]",0,1,1
26,19,young,female,0,195,f,f,1,2,type_ii,2,0,Big White Square,"[np.int64(1), np.int64(0), np.int64(1)]",1,0,1
26,19,young,female,0,196,j,j,1,2,type_ii,2,1,Big Black Square,"[np.int64(1), np.int64(1), np.int64(1)]",1,1,1
26,19,young,female,0,197,f,f,1,2,type_ii,2,0,Small White Square,"[np.int64(0), np.int64(0), np.int64(1)]",0,0,1
26,19,young,female,0,198,f,j,0,2,type_ii,2,1,Small White Triangle,"[np.int64(0), np.int64(0), np.int64(0)]",0,0,0
26,19,young,female,0,199,f,f,1,2,type_ii,2,0,Small Black Triangle,"[np.int64(0), np.int64(1), np.int64(0)]",0,1,0
26,19,young,female,0,200,f,j,0,2,type_ii,2,1,Small Black Square,"[np.int64(0), np.int64(1), np.int64(1)]",0,1,1
26,19,young,female,0,201,j,f,0,2,type_ii,2,0,Big Black Triangle,"[np.int64(1), np.int64(1), np.int64(0)]",1,1,0
26,19,young,female,0,202,j,j,1,2,type_ii,2,1,Big White Triangle,"[np.int64(1), np.int64(0), np.int64(0)]",1,0,0
26,19,young,female,0,203,j,j,1,2,type_ii,2,1,Small White Triangle,"[np.int64(0), np.int64(0), np.int64(0)]",0,0,0
26,19,young,female,0,204,f,f,1,2,type_ii,2,0,Big White Square,"[np.int64(1), np.int64(0), np.int64(1)]",1,0,1
26,19,young,female,0,205,f,f,1,2,type_ii,2,0,Small White Square,"[np.int64(0), np.int64(0), np.int64(1)]",0,0,1
26,19,young,female,0,206,j,j,1,2,type_ii,2,1,Big Black Square,"[np.int64(1), np.int64(1), np.int64(1)]",1,1,1
26,19,young,female,0,207,f,f,1,2,type_ii,2,0,Small Black Triangle,"[np.int64(0), np.int64(1), np.int64(0)]",0,1,0
26,19,young,female,0,208,j,j,1,2,type_ii,2,1,Big Black Square,"[np.int64(1), np.int64(1), np.int64(1)]",1,1,1
26,19,young,female,0,209,f,f,1,2,type_ii,2,0,Small White Square,"[np.int64(0), np.int64(0), np.int64(1)]",0,0,1
26,19,young,female,0,210,j,j,1,2,type_ii,2,1,Big White Triangle,"[np.int64(1), np.int64(0), np.int64(0)]",1,0,0
26,19,young,female,0,211,f,f,1,2,type_ii,2,0,Big Black Triangle,"[np.int64(1), np.int64(1), np.int64(0)]",1,1,0
26,19,young,female,0,212,f,f,1,2,type_ii,2,0,Big White Square,"[np.int64(1), np.int64(0), np.int64(1)]",1,0,1
26,19,young,female,0,213,j,j,1,2,type_ii,2,1,Small White Triangle,"[np.int64(0), np.int64(0), np.int64(0)]",0,0,0
26,19,young,female,0,214,f,f,1,2,type_ii,2,0,Small Black Triangle,"[np.int64(0), np.int64(1), np.int64(0)]",0,1,0
26,19,young,female,0,215,j,j,1,2,type_ii,2,1,Small Black Square,"[np.int64(0), np.int64(1), np.int64(1)]",0,1,1
26,19,young,female,0,216,j,j,1,2,type_ii,2,1,Small Black Square,"[np.int64(0), np.int64(1), np.int64(1)]",0,1,1
26,19,young,female,0,217,j,j,1,2,type_ii,2,1,Big Black Square,"[np.int64(1), np.int64(1), np.int64(1)]",1,1,1
26,19,young,female,0,218,f,f,1,2,type_ii,2,0,Small White Square,"[np.int64(0), np.int64(0), np.int64(1)]",0,0,1
26,19,young,female,0,219,f,f,1,2,type_ii,2,0,Big White Square,"[np.int64(1), np.int64(0), np.int64(1)]",1,0,1
26,19,young,female,0,220,j,j,1,2,type_ii,2,1,Small White Triangle,"[np.int64(0), np.int64(0), np.int64(0)]",0,0,0
26,19,young,female,0,221,f,f,1,2,type_ii,2,0,Small Black Triangle,"[np.int64(0), np.int64(1), np.int64(0)]",0,1,0
26,19,young,female,0,222,f,f,1,2,type_ii,2,0,Big Black Triangle,"[np.int64(1), np.int64(1), np.int64(0)]",1,1,0
26,19,young,female,0,223,j,j,1,2,type_ii,2,1,Big White Triangle,"[np.int64(1), np.int64(0), np.int64(0)]",1,0,0
26,19,young,female,0,224,f,f,1,2,type_ii,2,0,Big White Square,"[np.int64(1), np.int64(0), np.int64(1)]",1,0,1
26,19,young,female,0,225,j,j,1,2,type_ii,2,1,Small Black Square,"[np.int64(0), np.int64(1), np.int64(1)]",0,1,1
26,19,young,female,0,226,j,j,1,2,type_ii,2,1,Big White Triangle,"[np.int64(1), np.int64(0), np.int64(0)]",1,0,0
26,19,young,female,0,227,f,f,1,2,type_ii,2,0,Big Black Triangle,"[np.int64(1), np.int64(1), np.int64(0)]",1,1,0
26,19,young,female,0,228,j,j,1,2,type_ii,2,1,Small White Triangle,"[np.int64(0), np.int64(0), np.int64(0)]",0,0,0
26,19,young,female,0,229,j,f,0,2,type_ii,2,0,Small White Square,"[np.int64(0), np.int64(0), np.int64(1)]",0,0,1
26,19,young,female,0,230,j,j,1,2,type_ii,2,1,Small White Triangle,"[np.int64(0), np.int64(0), np.int64(0)]",0,0,0
26,19,young,female,0,231,f,f,1,2,type_ii,2,0,Small Black Triangle,"[np.int64(0), np.int64(1), np.int64(0)]",0,1,0
26,19,young,female,0,232,j,j,1,2,type_ii,2,1,Big White Triangle,"[np.int64(1), np.int64(0), np.int64(0)]",1,0,0
26,19,young,female,0,233,j,j,1,2,type_ii,2,1,Small Black Square,"[np.int64(0), np.int64(1), np.int64(1)]",0,1,1
26,19,young,female,0,234,f,f,1,2,type_ii,2,0,Big White Square,"[np.int64(1), np.int64(0), np.int64(1)]",1,0,1
26,19,young,female,0,235,f,f,1,2,type_ii,2,0,Big Black Triangle,"[np.int64(1), np.int64(1), np.int64(0)]",1,1,0
26,19,young,female,0,236,j,j,1,2,type_ii,2,1,Big Black Square,"[np.int64(1), np.int64(1), np.int64(1)]",1,1,1
26,19,young,female,0,237,j,j,1,2,type_ii,2,1,Big Black Square,"[np.int64(1), np.int64(1), np.int64(1)]",1,1,1
26,19,young,female,0,238,f,f,1,2,type_ii,2,0,Small Black Triangle,"[np.int64(0), np.int64(1), np.int64(0)]",0,1,0
26,19,young,female,0,239,f,f,1,2,type_ii,2,0,Small White Square,"[np.int64(0), np.int64(0), np.int64(1)]",0,0,1
26,19,young,female,0,240,j,j,1,2,type_ii,2,1,Small White Triangle,"[np.int64(0), np.int64(0), np.int64(0)]",0,0,0
26,19,young,female,0,241,f,f,1,2,type_ii,2,0,Big White Square,"[np.int64(1), np.int64(0), np.int64(1)]",1,0,1
26,19,young,female,0,242,f,f,1,2,type_ii,2,0,Small White Square,"[np.int64(0), np.int64(0), np.int64(1)]",0,0,1
26,19,young,female,0,243,f,f,1,2,type_ii,2,0,Big Black Triangle,"[np.int64(1), np.int64(1), np.int64(0)]",1,1,0
26,19,young,female,0,244,f,f,1,2,type_ii,2,0,Big White Square,"[np.int64(1), np.int64(0), np.int64(1)]",1,0,1
26,19,young,female,0,245,f,j,0,2,type_ii,2,1,Big White Triangle,"[np.int64(1), np.int64(0), np.int64(0)]",1,0,0
26,19,young,female,0,246,f,f,1,2,type_ii,2,0,Small Black Triangle,"[np.int64(0), np.int64(1), np.int64(0)]",0,1,0
26,19,young,female,0,247,j,j,1,2,type_ii,2,1,Small Black Square,"[np.int64(0), np.int64(1), np.int64(1)]",0,1,1
26,19,young,female,0,248,j,j,1,2,type_ii,2,1,Small Black Square,"[np.int64(0), np.int64(1), np.int64(1)]",0,1,1
26,19,young,female,0,249,j,j,1,2,type_ii,2,1,Big White Triangle,"[np.int64(1), np.int64(0), np.int64(0)]",1,0,0
26,19,young,female,0,250,f,f,1,2,type_ii,2,0,Big Black Triangle,"[np.int64(1), np.int64(1), np.int64(0)]",1,1,0
26,19,young,female,0,251,j,j,1,2,type_ii,2,1,Small White Triangle,"[np.int64(0), np.int64(0), np.int64(0)]",0,0,0
26,19,young,female,0,252,j,j,1,2,type_ii,2,1,Big Black Square,"[np.int64(1), np.int64(1), np.int64(1)]",1,1,1
26,19,young,female,0,253,j,f,0,2,type_ii,2,0,Small Black Triangle,"[np.int64(0), np.int64(1), np.int64(0)]",0,1,0
26,19,young,female,0,254,j,j,1,2,type_ii,2,1,Big Black Square,"[np.int64(1), np.int64(1), np.int64(1)]",1,1,1
26,19,young,female,0,255,f,f,1,2,type_ii,2,0,Small White Square,"[np.int64(0), np.int64(0), np.int64(1)]",0,0,1
26,19,young,female,0,256,f,f,1,2,type_ii,2,0,Big White Square,"[np.int64(1), np.int64(0), np.int64(1)]",1,0,1
26,19,young,female,0,257,f,f,1,2,type_ii,2,0,Small Black Triangle,"[np.int64(0), np.int64(1), np.int64(0)]",0,1,0
26,19,young,female,0,258,j,j,1,2,type_ii,2,1,Big White Triangle,"[np.int64(1), np.int64(0), np.int64(0)]",1,0,0
26,19,young,female,0,259,j,j,1,2,type_ii,2,1,Small Black Square,"[np.int64(0), np.int64(1), np.int64(1)]",0,1,1
26,19,young,female,0,260,f,f,1,2,type_ii,2,0,Big Black Triangle,"[np.int64(1), np.int64(1), np.int64(0)]",1,1,0
26,19,young,female,0,261,j,j,1,2,type_ii,2,1,Big Black Square,"[np.int64(1), np.int64(1), np.int64(1)]",1,1,1
26,19,young,female,0,262,f,f,1,2,type_ii,2,0,Small White Square,"[np.int64(0), np.int64(0), np.int64(1)]",0,0,1
26,19,young,female,0,263,f,f,1,2,type_ii,2,0,Big White Square,"[np.int64(1), np.int64(0), np.int64(1)]",1,0,1
26,19,young,female,0,264,f,f,1,2,type_ii,2,0,Big Black Triangle,"[np.int64(1), np.int64(1), np.int64(0)]",1,1,0
26,19,young,female,0,265,j,j,1,2,type_ii,2,1,Small Black Square,"[np.int64(0), np.int64(1), np.int64(1)]",0,1,1
26,19,young,female,0,266,j,j,1,2,type_ii,2,1,Big Black Square,"[np.int64(1), np.int64(1), np.int64(1)]",1,1,1
